,V1,V2,V3,V4,V5,class
96,0.053693905,1.6888303,-1.6237508,-1.1643819,-0.28218842,1
97,0.22993028,0.036108416,0.6710185,0.03919573,-0.9000015,2
98,0.31319916,-0.03575182,0.8748262,0.1912593,0.87635165,2
99,-1.0919701,-0.77661425,0.3376833,-0.34945446,-0.4561827,2
100,0.66439974,0.27751872,0.3908,-0.929764,-0.25373194,1
101,-0.30486876,-0.26428622,-0.48614246,0.31106344,1.7753243,1
102,-0.453724,-0.6528608,-0.9549928,1.807909,-0.24615869,2
103,1.5474228,-1.0982649,-0.7502817,-0.08133468,-0.92834973,2
104,0.12513904,-0.5324681,-0.083873376,0.07294282,1.1309285,1
105,0.031472754,2.2054703,-1.7225885,-1.0737306,-0.37601596,1
106,-0.49103022,-0.4305846,0.22874336,1.8886766,-1.2590569,2
107,3.2565875,-0.46418202,-0.6863607,-0.45792007,-0.32456395,1
108,-0.8529993,-0.28514832,0.90252745,-1.4610434,-0.3278597,1
109,-0.8236831,-0.17764561,-0.025865585,1.1164583,-0.20119601,2
110,-0.18242747,-0.54632634,0.8229455,0.39948705,-0.62677646,2
111,1.2127974,0.3840332,0.7739511,-0.6897632,-0.584522,2
112,0.14766009,-0.032568812,0.74438524,0.20936376,2.0112078,2
113,1.1457411,-0.99000907,-0.16730464,-0.8786513,-0.29063922,1
114,-0.5426087,-0.8607672,1.4093497,0.91993374,1.8310637,2
115,-1.1427231,-0.49914947,8.416469,-4.2530136,-3.7112184,1
116,-0.6662488,-0.44306844,-1.0790094,1.4426006,-1.3178732,2
117,0.3271426,0.029020011,1.4219031,-0.98650473,-0.59148353,2
118,0.09319188,-1.1208435,0.787532,1.4115828,0.28708673,2
119,-0.1409356,0.748998,-0.4164434,-0.9132177,-0.24845488,1
120,0.061598137,0.20616496,0.24838287,0.24081302,-0.92670894,1
121,-0.31776538,0.029042035,0.4246605,-1.010036,-0.42173624,1
122,0.82916915,1.3861859,0.7660067,-0.11701964,-0.2876045,2
123,1.7441826,0.020083964,-0.83882207,-0.4998209,-0.20941488,1
124,-1.2133186,-0.99222887,-0.066866726,-0.7681756,-1.0884479,2
125,-1.0037974,-0.1963261,0.72186553,0.9388812,-0.9083295,1
126,-0.75141686,-0.84845895,0.6995014,0.50615823,0.2208491,1
127,0.12652338,1.3418763,-0.8270179,-0.077022836,-0.056853622,1
128,0.44354698,1.32561,0.07932365,0.06303026,0.7818458,2
129,3.0234358,0.32635945,-0.86374485,-0.32646382,0.2955863,1
130,-0.34284675,-0.51130414,-0.6460059,1.7699229,0.57262635,2
131,-0.088795036,-0.6689711,1.241375,1.4102688,-0.53085697,2
132,-0.7556001,-0.5283723,-1.0197685,-0.091288336,-0.89500767,2
133,-0.07107925,-0.44498006,0.12406415,1.0396526,-0.20518978,2
134,-0.89355874,-0.6070646,1.244857,-1.3763512,-1.6076509,2
135,-0.6695701,-0.78922105,-0.22635484,0.04461784,-0.78501153,2
136,1.1623201,-1.3587742,0.7604204,-1.403986,-0.3084656,1
137,-0.53187704,2.08549,-0.40420878,-0.6279268,-0.4581053,2
138,1.1262878,0.921918,-1.118233,-0.20975985,0.084145665,1
139,0.66233,1.5331588,0.32170102,0.2096573,-0.5252832,2
140,-0.37796715,0.5491952,0.6559205,2.0023072,-0.9826571,2
141,0.047166824,1.6041341,-0.91858435,-0.14762206,2.2551622,1
142,-0.56825656,-0.61128294,-0.14539537,1.3041507,0.1555171,2
143,-1.6545017,9.513268,-2.6104016,-0.6019584,0.20870364,1
144,3.2472672,-1.6459911,0.00142546,-0.5671787,-0.29446882,1
145,0.30901796,0.7834327,-0.5076493,-0.10103616,0.012036942,1
146,0.24654365,2.0850182,-1.6557722,-0.55973786,-0.47540182,1
147,-0.6910862,0.3771556,-0.6967233,0.06163855,-0.33717135,1
148,-0.24639404,0.26347962,0.22028528,-0.9335012,-0.3075872,1
149,0.24450104,3.1341708,0.013310611,-0.96693414,-0.06443526,1
150,-1.8579668,-0.3886419,-0.5437782,1.3044496,-0.79726225,1
151,1.3228115,0.17007338,0.1735364,-1.0469512,-0.745286,1
152,0.6826094,-0.16305828,0.081713915,-0.7406183,-0.54591984,2
153,-0.10773205,-0.3227392,0.42165488,0.48188174,-0.22507752,1
154,-1.1145747,-1.1557719,0.19016343,-0.17861804,-0.12380602,1
155,-0.21959087,-0.40476817,0.4071107,-0.87728244,0.78350365,2
156,-1.273523,-3.2154813,-0.5290201,-2.2361102,-0.6173704,1
157,0.10718444,1.1733311,-2.0814273,-1.1772554,-0.6058636,1
158,-0.7213227,-0.58980477,-0.9010824,2.4709432,-1.1798658,2
159,0.16654408,2.0274642,0.42776722,0.7456034,-0.97125196,1
160,0.31682178,-0.28039485,-0.0052301586,1.2787014,-0.95790505,2
161,-0.5113772,-0.8860682,-0.4225535,0.013557732,0.47191042,2
162,1.7116252,0.28490666,-0.9957912,-0.5532676,0.10482345,1
163,-0.8715479,0.23683146,-0.05685903,-1.0236657,-0.5280246,2
164,0.22836174,1.951349,-0.09839085,-1.2945379,0.8595405,1
165,0.04381226,0.64462715,-0.75306034,0.93028486,-0.6436245,1
166,-0.20287526,0.4745046,-0.90759563,-0.36315227,0.09678143,1
167,-0.791572,-0.71265733,1.1316192,-1.3674006,-0.8437288,1
168,-0.37701207,-0.087152675,0.17026806,0.06142246,-0.972947,2
169,-0.018842667,1.1833118,-0.04008299,0.26641747,1.0560758,2
170,-0.5998661,-0.87931716,-0.16259459,0.7913304,-1.0915134,2
171,1.2334406,0.2308081,-0.9292122,-0.5288367,-0.3160155,1
172,0.43333152,0.2344166,-0.8683865,-0.23775981,0.19743784,1
173,-0.91493464,-0.9135138,0.17923844,0.36992663,-1.1171141,2
174,0.8804213,0.84738135,-1.0809578,-0.84715587,0.79415035,1
175,0.26843494,1.0806198,0.6804422,-0.035277165,-0.5344564,2
176,0.7195801,-0.4899733,-1.24213,-1.1241575,0.058113873,1
177,0.26003206,0.26626095,-0.92047477,-0.6916897,-0.26904416,1
178,2.3549166,-0.84526545,-0.84053046,-0.4496615,-0.4318969,1
179,-0.83208907,-0.47718287,-0.958557,2.8529692,-0.37074453,2
180,-0.6464303,-0.113990024,-1.0907677,-0.62544084,-0.04673425,1
181,0.7359002,0.83562005,-1.4084039,-0.77695346,0.20217782,1
182,-0.70025074,-0.69836783,0.063880354,1.4054954,-1.093492,2
183,2.634893,1.4976853,-1.5256602,-0.44455653,-0.018905818,1
184,-0.6449621,-0.37818778,-0.52326196,0.50277793,-0.9863503,2
185,2.853952,-0.458763,-0.0978864,-0.30289522,-0.48524132,1
186,-0.64086044,-0.32879362,-0.12106633,0.8680543,-0.7144413,2
187,-2.2272675,-2.3697777,-0.07867864,-1.036281,-1.1401976,1
188,-0.22386482,2.509587,-1.7135003,-0.57338583,-0.28960043,1
189,-0.2178225,-0.9229071,1.027899,0.17098452,1.3459895,2
190,0.5106355,0.4502515,0.3548105,-1.0573037,0.50864977,2
191,1.0450236,0.2844289,0.46923524,-0.52045226,-0.7142259,2
192,0.9894149,0.47937554,-1.1511189,-0.21086736,-1.2160137,1
193,-0.99404526,-1.7106937,-1.1895661,0.039220784,-0.59559155,2
194,-0.49568292,0.7874347,0.39740136,0.1911098,-0.60550207,1
195,0.14994252,-0.48039147,1.4757779,0.26058203,-0.6335672,2
196,-0.5525587,-0.55442435,-0.3559646,1.8262504,-0.18490726,2
197,0.07835663,1.6947982,-0.12744549,0.8187928,-0.86802995,2
198,-0.53136986,2.222303,0.33436614,0.24747637,-0.49941084,2
199,-1.033904,-0.49536377,0.039432317,-0.64094543,-0.5383947,1
200,-1.2760535,-0.94918376,0.059453353,0.5122014,0.5624143,1
201,-1.1201484,-1.0123857,-0.13727838,1.1118535,1.7805045,2
202,0.99918777,1.6847332,0.3004785,-1.0835083,-0.346517,1
203,-0.9133886,-0.27334064,0.9602185,0.3929645,-0.78114617,1
204,0.3885602,2.0046432,-1.5395701,-1.0159453,-0.115283996,1
205,0.041135762,1.7666589,0.760026,0.48984143,-0.53073096,2
206,-0.77853477,-0.79358053,-0.9743241,1.4122311,1.886374,2
207,-0.5376104,-0.32682437,0.7506922,1.2424684,-0.5891353,2
208,0.13824657,0.820091,0.18903168,-0.5057286,-0.59833,2
209,0.82121754,0.28297594,0.4737721,0.5847026,-0.8294606,2
210,-0.7878599,-0.8181544,-0.58286446,2.5358713,-0.18310665,2
211,-0.42437065,-0.21469092,-0.07432222,0.71685976,1.9720217,2
212,1.8849869,0.90294206,-1.3253435,-0.32353383,0.8993647,1
213,1.0322822,1.4144651,-0.09532049,0.6982332,-0.5484235,2
214,-0.37024844,0.42665604,0.34412384,0.11475474,-0.84730256,1
215,-0.78053504,-1.123231,-0.07370804,0.5941916,1.5702889,1
216,-0.81139976,1.5833772,0.17306751,1.0356013,-0.87262505,1
217,1.9099243,0.54722184,0.21369125,0.51188976,-0.59770817,1
218,1.9203192,0.26797593,0.21117973,-0.91062176,-0.34445378,1
219,-0.28951764,0.9858676,0.88118625,-1.2407478,-0.40482464,1
220,0.15142734,0.03517113,0.1806105,-0.424679,-0.06341918,2
221,1.013473,-0.49466917,-1.1518902,-0.7162361,0.14422889,1
222,-0.6951103,-0.8776903,-0.51944536,1.4083503,0.62572294,2
223,-1.6738656,1.3248246,-0.03525804,-0.4403267,-0.31376275,1
224,0.55111164,1.1317676,-1.3454728,-0.8218018,0.12787631,1
225,-0.81671953,0.19132438,1.1295298,-1.684846,-0.5074745,1
226,0.17605184,-0.5908098,1.6083646,0.26316947,2.5250149,2
227,-2.962463,-0.7272011,0.6424043,-0.72960776,-1.3831929,1
228,-0.47616607,-0.45026398,0.5628166,-0.5293309,-0.55339634,2
229,0.83182156,2.0268521,-1.2629426,-0.21238153,0.51601976,1
230,0.17384447,1.579466,-1.9762673,-1.0367529,-0.4117927,1
231,2.5369592,-1.1269957,-0.9302355,-0.5512792,-0.16714218,1
232,-0.36873028,-0.48655236,0.6015554,0.889163,1.341959,1
233,-0.603506,-0.42723235,1.4697527,-1.7168484,-0.086755514,1
234,0.82533115,-0.4175101,-1.163246,-0.2297671,-0.31698588,1
235,1.794803,-0.24119085,-1.2413647,-0.58884084,-0.25117257,1
236,-0.9990075,-0.7204902,-0.58440566,0.89666396,0.21367088,2
237,-0.7073512,-1.0166821,-0.21979406,-0.032715835,0.82637036,2
238,0.5973848,0.74702615,-0.8186941,-0.88260615,-0.3699689,1
239,0.050012052,2.1891112,-1.2611349,-0.2206055,0.9400126,1
240,0.32932377,-1.0050066,-0.36790508,-1.6588066,1.7171017,2
241,0.3734768,1.4157813,-0.9668999,-0.23374897,-0.26142445,1
242,-1.2108074,0.25391755,0.2735162,-1.2554085,-0.51167405,1
243,0.7831631,-0.045279935,0.5914136,-1.0577028,-0.7145168,2
244,-1.0502595,-1.4973398,-0.035878807,-0.6596697,-0.9502233,2
245,-1.4554017,-1.0020496,0.15862834,1.125055,-1.2606847,1
246,0.8267039,0.80515134,0.29618746,-0.42143944,-0.49350762,2
247,-0.17144802,2.7891572,-1.8644319,-0.39800966,0.24225536,1
248,-0.6255252,0.033346456,-1.5939724,0.039839268,-0.2921908,2
249,-0.75477606,-0.8778583,-0.43918774,1.130871,-1.7691011,2
250,2.8613958,-0.86829513,-0.7339575,-0.24432552,-0.37541634,1
251,-0.21313776,1.5191764,-0.20044428,-1.424691,2.5965812,1
252,-0.30429348,2.4337728,-1.5116174,-0.7291801,-0.23092476,1
253,0.064955086,-0.28688377,0.6497618,-0.95262873,-0.008975923,2
254,-0.5218744,1.0247244,0.054724485,0.5395439,0.40993395,1
255,0.28242883,2.355225,1.2083857,-1.1395936,-0.42423293,2
256,-0.41199526,-0.57621187,1.4055021,0.37303755,0.61970705,2
257,-0.04992926,1.2071244,-0.9044043,0.58304137,-1.0567615,1
258,-0.39916602,-0.85926217,-1.0049827,2.7632768,-1.4382044,1
259,-0.4789345,-0.05474171,0.3964519,-1.1783633,-0.057591543,1
260,-0.9968447,-0.6986927,0.984907,0.72472143,-1.4916147,2
261,0.82195854,0.6257286,-0.14587082,-1.0082779,0.36093134,1
262,0.27552754,1.5276519,-0.61236453,0.110462286,1.4352211,1
263,-0.008191541,0.21705171,0.6349369,-1.1416478,-0.015161723,2
264,0.5485439,1.2792612,0.13470238,0.2728673,-0.4639612,2
265,-0.6465541,0.11766196,-0.38092,-0.67678255,-0.30749145,1
266,-0.2556293,-0.12116117,0.83022934,0.70115995,-0.0062165707,2
267,-0.051906884,0.54795647,0.85689443,-1.4565234,-0.5078338,2
268,0.8061993,-0.14076494,-0.74725926,-0.5511531,0.091371015,1
269,-0.13087061,-0.5033685,1.2910216,-1.19089,3.5887427,1
270,-0.14833465,2.3102322,-1.6124105,-1.0048139,-0.20743807,1
271,-0.9660728,-1.1140763,-0.8675581,-0.26763433,-0.6158675,2
272,-0.2789353,-0.878662,1.2305958,1.0747765,3.9009223,2
273,-0.31066385,-0.0049337447,-0.43812838,0.4299123,2.4978287,2
274,-0.7331575,-1.0267124,2.8670785,-2.3634405,-1.1796542,2
275,-0.60766983,-1.0110172,-0.09128454,1.5194747,1.680739,2
276,-0.12926908,2.2299633,-1.4147563,0.24823624,-1.1355447,1
277,-0.77656454,-0.31795856,0.55697024,0.48925894,-0.42620313,1
278,-0.5808231,-0.2777438,0.7236875,0.53861094,-0.32507104,2
279,-1.2937151,-0.44834334,-0.13488823,1.2264024,-1.5656486,1
280,3.376349,-0.27789044,-0.8930895,-0.14831802,-0.4043546,1
281,-0.5079076,-0.5798174,1.7320497,0.44861478,1.1791604,2
282,-0.008582294,-0.40729305,0.7324351,-0.040317416,-0.83523816,2
283,-0.33586985,-0.0048259497,1.355303,1.1507788,-1.1798996,2
284,0.70057905,0.44747975,-0.71383554,-0.2893628,-0.54884136,1
285,0.7374512,1.4276361,-1.5596192,-0.55154985,-0.383565,1
286,0.85629636,1.6704547,-1.3713036,0.55078274,-0.6258451,2
287,-0.8556806,-0.4078281,-0.5390649,3.1731784,-0.98027635,2
288,0.5144702,0.004216045,0.96079576,0.2985577,1.0353434,2
289,1.1199107,0.74231726,-0.115697205,-0.1242946,-0.60650796,1
290,0.3481562,0.09701221,0.8786144,0.61974454,0.7645162,2
291,-1.1053138,-0.32225305,0.7950313,0.50494933,-1.2480278,1
292,-0.599363,0.70784163,-0.9064207,-0.30854094,-0.18928483,1
293,-0.68040234,-0.6827437,-0.4390443,2.280151,-1.5463572,2
294,1.7718152,0.16807978,0.4824841,-0.6570345,-0.46502143,2
295,0.5637429,1.2805314,-1.5566516,-0.56853276,0.24115267,1
296,-0.58465236,-1.013129,0.3604105,-0.78527856,0.07693525,2
297,-1.4088197,-1.5087649,-0.73348653,-1.0901977,-0.974192,2
298,0.16639425,-0.17920317,0.69280446,-0.600301,-0.55679363,2
299,-0.30394304,-0.58090943,0.35686415,-0.06823227,-0.6268112,2
300,1.5597625,0.3931386,-1.2572684,-0.8133763,-0.276514,1
301,-0.58151734,0.69302166,2.816176,-2.258936,-1.0713073,1
302,0.7805607,0.39818943,0.43612683,-0.5274557,-0.5249488,2
303,-0.774902,0.23717599,3.7111254,-2.677974,-1.3141592,1
304,1.1610836,-0.15306056,0.17346033,0.07619418,-0.28815106,2
305,0.81582314,0.33400908,-0.11298978,0.2906703,0.11623882,1
306,-0.5784188,-0.8048399,0.9439562,0.3587194,0.85253865,1
307,0.68256974,0.9884577,-1.5120893,-0.34456202,0.010878544,1
308,0.2430785,1.0337467,-0.95636594,-0.59781045,-0.46995983,1
309,-0.7531489,-0.7189556,-1.085576,0.50030047,2.5816972,2
310,-0.80584204,-0.44804633,-0.82696414,-0.43157265,-0.3992457,2
311,0.059190467,1.6208713,-1.4439824,-0.7430868,-0.30270237,1
312,-1.1961435,-0.9490993,0.21333437,0.75370777,-0.578759,1
313,3.3888364,-1.8445612,-0.89516777,-0.53486884,-0.21413031,1
314,1.8504394,0.43985468,-1.4525107,-0.37261325,-0.25179318,1
315,0.26193482,1.7122371,-0.19090073,0.18338965,0.88250154,2
316,1.1595694,0.4130456,0.010546416,0.48856267,-0.6962522,1
317,-1.6860855,-3.9476752,-3.6050384,-0.025194723,-0.2514388,2
318,0.032539267,1.4857997,0.086646974,-1.1552283,-0.7390845,1
319,0.3598947,-0.28761002,0.121218026,-0.15258491,0.5976343,2
320,2.3706725,0.5539434,-1.2433751,-0.88170743,-0.05712384,1
321,-0.7164787,-1.0368448,-0.13416195,-0.12091667,0.28883114,2
322,0.79181176,1.129236,0.4712671,-0.84907746,-0.46689063,2
323,-0.89386785,-0.830053,-0.44063598,1.5253998,-0.012348704,2
324,0.0998086,0.49514842,1.2760441,0.44857845,-0.073651,2
325,-0.031081073,-0.9155403,0.99313486,0.34856,-0.32968163,2
326,-0.93496495,-0.97357106,-0.24716628,1.5722963,-0.4402601,2
327,0.46351016,1.6321535,-1.921753,-0.9649838,-0.45560193,1
328,-0.8903364,-1.1552058,0.4346106,0.4953133,-0.9090116,1
329,-0.5832144,0.051660508,0.9297931,0.95117503,-1.4037943,2
330,1.1620882,0.79675376,-1.0872257,-0.98219097,-0.36374307,1
331,0.34325063,2.350256,-1.708765,-0.4331261,0.23872438,1
332,-0.3188728,-0.4159739,0.2845053,2.1421947,-1.3618294,2
333,-0.69164574,-0.80832046,0.3220643,0.7329526,2.8381677,2
334,0.97092605,-0.0743926,-1.6158458,-1.1286337,-0.45564377,1
335,-0.4959928,-0.71626747,-0.07746509,1.211209,0.48881537,2
336,0.4377905,1.2110595,0.8233491,-1.2284399,-0.2603298,2
337,-1.2410806,6.183627,-2.4817069,-1.203561,-0.056466788,1
338,-1.128507,-1.972854,-0.05297798,-3.1280463,-2.1979368,2
339,-0.41058135,0.29330763,1.6939876,-1.414668,-0.34301114,1
340,0.006772455,3.0331137,-1.9558351,-0.62165457,0.16711095,1
341,-1.3499988,-0.23076878,-0.6176783,-0.33773565,-0.53887665,2
342,-0.7593156,0.8165189,0.81952333,-1.3779092,0.036571745,1
343,-0.4084792,-0.26329648,0.9729395,0.8264946,1.9468223,2
344,2.1447866,0.4204477,-1.2091984,-0.4327739,-0.3203811,1
345,-0.5784998,-0.9681697,2.3161128,-1.6477938,0.55997604,1
346,1.978376,0.85969716,-1.222019,-0.5995358,-0.30715463,1
347,-0.37836784,1.6220349,-1.4697611,-0.4194885,0.026096545,1
348,0.28404516,-0.20838629,1.2047541,1.2092717,-0.5785984,2
349,0.27184987,0.12650181,1.2240691,0.64215064,2.0975854,2
350,0.1938762,-0.3747197,0.38213992,1.2923679,2.4283674,2
351,-0.45792967,1.4348613,-1.0320108,0.5263446,-0.5948234,1
352,3.889993,-1.0342603,-1.2941171,-0.4037854,-0.36829978,1
353,-1.5658811,-1.9362519,-1.256897,-0.41047615,-1.0679069,2
354,-0.3253918,-0.6968265,0.28013414,0.20826128,-0.22402453,2
355,0.09857068,0.3328958,0.6586732,0.33507156,-0.40245387,1
356,-0.5211094,0.03104484,-0.2904036,-1.164982,0.7021893,1
357,-0.10693772,2.3755827,-1.6427815,-0.011744548,-0.70077026,1
358,1.0250208,0.14257038,1.3848407,-1.2744858,-0.12429347,2
359,-0.5301192,0.28085566,-0.24653026,-0.708392,-0.54457563,1
360,-0.4891644,0.026380882,2.4042532,-1.5071961,-0.43502006,1
361,1.3653398,1.0027962,-0.82810456,-0.14650254,0.77063894,1
362,-0.8093927,-1.5914979,-2.5498526,3.185981,-1.3570825,1
363,0.8122754,0.9167428,0.043594137,-0.9060776,0.13395771,2
364,2.6552513,-1.3604205,-0.92758787,-0.7445451,-0.21948837,1
365,-0.21323596,0.22717978,0.42580658,0.6807703,-0.59484196,1
366,-0.25621355,-0.6729637,-0.29351735,0.8557992,-0.36849004,2
367,-0.104771525,0.31619248,-0.3908935,0.116567075,0.82626814,1
368,-0.4667013,-0.5787927,0.24134631,0.17698067,0.4816538,2
369,-0.87310445,-0.633902,0.41416398,0.02427888,0.3635797,2
370,0.17303795,1.8050255,-1.6243463,-0.19715714,0.77227765,1
371,-0.34885952,0.11195943,0.56154823,0.4169169,2.7200656,2
372,-0.1083034,1.1051718,1.8266261,-1.4720988,-0.6347348,1
373,-0.21402492,-1.008587,0.22820546,0.05699919,-0.7894095,2
374,-0.5274508,-0.7915077,-0.45011264,1.4357553,1.6988047,2
375,0.5917074,0.710912,0.8823064,-1.3220401,0.42137724,2
376,1.8546742,0.064428285,-1.439914,-0.7911396,-0.26339483,1
377,2.0799594,0.9188882,-0.51842344,0.23160112,0.4201795,1
378,-0.77683765,-0.90031844,-0.09207511,1.6702389,-0.4104724,2
379,-0.2549667,1.6293601,-1.0698051,0.06096165,0.8369306,1
380,-0.50852513,-0.06394671,0.030574098,-0.8737898,-0.3091456,2
381,-0.3071863,-0.71137375,1.477897,0.9342032,0.83677596,2
