,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
45580,0.034895075559190566,-0.22861694251572542,1.3855906135428577,-0.3474383291042581,-0.6523910276435152,-1.6739481617965883,0.7247265236260036,0.6038560747399897,-0.4273252647294391,-0.8670361684582641,1
24647,0.1444888142944888,-1.106243894247382,0.9374823396446048,1.0333856652046602,0.8044569614512675,0.924775899646248,0.08407985382995375,-1.0879591044904213,-1.0007065207431705,-0.19401234689984437,1
46712,-1.444814806680416,-0.9874921003309995,0.24051835020233414,-0.9796633003597679,-0.2893002220451818,-0.851301035089891,0.19273570099080214,-0.8436327734722828,-0.7999101774366782,-0.29526835405344987,1
4150,0.8309286973571476,0.06736625653525191,-0.6655936627008614,1.09290297439734,0.6749313731330768,0.01699335350772166,-0.16306657423260543,1.2663897117628304,0.8161507323673609,0.0641218423593404,0
42460,0.2634930917728107,0.7106991068698832,1.70453719071833,-0.010285328514310882,0.6179769126408873,-0.3203374283335422,0.9164878369366478,0.9501817651433864,-0.26761392776474047,-0.4333772490897758,1
29079,-1.1347272451488943,-0.12948677836339045,-0.05998866693043854,-0.9597717366653309,-0.7711188991947522,-0.5794516107145729,1.7147326092129553,0.7883710969959871,-0.23269079764477826,-0.9358916187384443,1
19412,0.3211103440630848,1.5183566330985605,-0.7385573929044429,-0.7685434286505334,-0.7646032405952865,0.34953683176239386,-0.5714771992506633,0.3534640397606469,0.39767836724532285,-0.7534052137293835,0
34839,-0.8057160976929942,2.0328061610646504,-0.2820970135932618,-0.7358010864388748,-0.18089601232640487,0.04642704397358971,-0.44050117434154895,-0.040584048009492224,-0.000996880028574565,1.6438591897835697,1
34478,-0.1284055121094586,0.9950422314166163,0.3546700219529252,1.1488785127955954,0.11771069019347048,1.747188033600019,-0.8949337689707004,0.8787382431386922,1.9277365757242946,-0.7979014063782844,1
16956,-0.7493256180130496,-0.5717079110397588,0.49942323949382034,-1.5993430936472626,-0.23699888531561458,-0.46977363943963524,1.2144722995044899,-0.13145291721186703,-1.2614329294254423,-0.7317699847980854,0
29342,-0.9025542933179167,-0.40368291114949856,0.9083254702929349,-0.8208133088960867,0.1894086595965551,-1.2039320834262575,1.6320055477161692,0.11264281822969693,-1.1984000826490797,0.6403539253080377,1
26351,0.06535280282672151,0.5708631151846723,3.1146083309094585,0.25489724265121866,1.3998648029337177,0.03840484140324899,-4.052118139761523,0.11529871274315781,2.9586410670672456,-1.100973647875764,1
271,0.49287933540259654,-1.2242870986929888,-1.1716514580200863,-1.2146765139752982,-0.7633252361688329,0.9010931596859202,0.07384589719183882,0.6241808163292535,-0.09356171746575737,-0.9521734422776618,0
24189,0.7259477809942335,0.3003449957871991,-0.33715612085322344,-0.5431882145329163,-0.31785013593051703,0.24594748566784094,0.9780486873547666,0.8192034675578421,-0.06275672887798217,0.3649960020816634,0
1399,1.622943309664819,-0.06957795958435573,1.2795233858036048,0.11854047459404715,0.0818569987587828,1.0954608876258913,1.15640161167646,0.5235447635797972,-0.5827277674312125,1.4591550987790127,0
5140,0.4188225789554766,1.2517797690227876,0.24913822550824288,-0.13861865028444434,0.29319565358620464,-1.21689495566154,-0.8147277141482059,-0.13872778193936813,0.9591965205737429,-1.2613257096030397,0
12649,1.5533602830805662,-0.34083469473951833,0.5374096439490476,-0.9328708142410467,-0.7296238625513229,-0.936619204656173,1.3928070263578187,-0.25184511753014416,-1.4356340205179294,-1.1783554334023691,0
19883,0.214235699083214,1.5894557553001758,-0.693825938279794,-1.0773671502485984,-0.43064265979692495,-0.613942891564873,-0.5713517854678274,-0.1816204525205739,1.4378101563479357,0.4742876682332587,0
36238,-0.9012390498527103,-1.0031340953686219,-0.20471697121748775,-0.28018226657898015,0.09915016396740892,-0.037451575400681225,0.4805484445190506,-0.5274625982272364,-0.017480719508755516,1.141360694370693,1
34129,0.34233018608717963,1.765571249451946,0.5145359734562738,2.2978240482126973,-0.577451257245369,-0.7157009799849463,-1.5093166052613782,-0.522342454134368,0.10259931875253558,-0.9487160424366977,1
39915,-0.18943559693514794,0.18866490772057898,-0.20769936274409767,1.3187428152379914,4.263091848860892,-1.0039290204387648,0.2165079698565976,1.3148309930927444,-0.0848051061814481,-0.551082472841679,1
39723,0.22183278798974324,-1.4056201399147799,0.049812551764975566,0.041977102096163316,0.7275918555626513,-0.20730531550218953,-0.3416485507038834,-1.0838751301726033,-0.7829052223963444,1.1754656623737836,1
7346,-0.7166474517443663,-0.8794267033327766,0.053492900886671524,0.04044834629076247,-0.9253306231962178,-1.2799788302557285,0.3184659352103347,-1.2588046244356628,-0.5497762182205748,-0.4775496986441793,0
8346,0.4718073948543091,-1.0572502294106658,0.7105771090736366,-0.7109940257384566,-1.2642645258331915,-0.41297365940493347,-0.020390555355752127,-1.6462259798019576,-0.7385665045063161,-0.7189046613082533,0
38676,0.03994322749915302,0.35799579423090655,2.4000233916571307,-0.5110064138572017,0.9339231427399447,-0.8516247816061561,-2.665925166040153,1.3276325935164561,1.9241637378886896,-1.8149253646351327,1
21388,0.5246368937702085,0.7563944089554825,-0.7811199994621582,0.3045373262224622,-0.03619141082525268,0.9602214561753561,-0.4306791280193224,0.9407265882856413,1.415298444270066,0.8626202387127229,0
2838,-2.3397613196173452,0.7508369525271064,-0.8978441415822224,0.059166112035479196,0.931048083737656,-0.8924973940392967,-0.17051836686465177,1.197408048339503,1.3389371347178576,-1.025434820578477,0
48141,-0.04351660296708117,-1.0134750410942226,0.2216061743089412,0.43332178099612007,0.2832944294483486,0.5545470100644428,-0.26211189497925025,-0.5435256073086194,-0.32320459797458034,0.1804072112619441,1
1984,-0.7453178667732696,-1.3604573142814855,-0.1779559771804809,1.8729013200907447,-0.8895388154400249,0.06303872104081742,-0.01365804515390584,-0.589222234346215,0.3606547585725545,0.0844149610180217,0
22320,1.3592555675891436,-1.4144931304381,0.6317561275085126,-1.0573134006160119,-0.594491397480219,-0.2835140815327469,0.919746761615728,-1.5943564231351635,-1.3044260696240104,-0.20648522236283778,0
1083,1.6653863701399907,-0.734029673268289,0.5696775644228841,0.26876764020670485,0.17297418264493064,-0.5013706842132435,0.7702644079143888,-1.570746633955957,-1.6837089453162002,0.5526010149091687,0
30641,1.0086706671486378,0.6997270080005356,1.5614819325580314,0.2996283989895142,1.0526193148121752,0.009792061787559592,0.5938742536860612,0.8235177627637154,0.646398817220326,-0.5477314458664791,1
27739,-0.24850702869006552,-0.4516427899277053,-1.7063102129836982,-0.004082106564435861,-0.5690224703978329,0.13959970080266304,-0.042591560003338635,0.712533505092381,-0.397452159182099,0.2094436402730187,1
4622,0.5451203161303715,-1.0254990819993357,-1.7228865909486217,0.9214152745405513,0.2676941085386396,-0.4826749228703158,0.1385283757910113,0.045804201623090235,0.07548274687206727,0.22500351730835577,0
30351,-0.523452216668701,-0.848322128152962,-1.9306877551388948,0.09305601898207494,-0.47852907573579057,-0.13018248693907603,0.9733906242559445,0.9812297992134976,-0.29527505278602423,3.01720709500527,1
40136,-0.3856215640679338,-0.17546939758503305,1.1653016267360274,2.5627626234117344,3.5121998011733564,0.33448475254879645,1.2003715004048956,-0.44907376141159305,-1.36539847599684,-0.4485069952838402,1
28428,1.0774671316213202,0.23280710835521404,0.15878768552693953,0.6593828241338168,-0.14125997519201047,2.1176180660522306,0.5901204079913773,0.6732647830609834,-0.43917095366272757,-0.0059114620173662535,1
45494,-0.3370059203216279,-1.488991061776408,0.36536817794762483,1.3831736540306294,0.6800181143971776,0.18495098725963177,0.14245663115766305,-0.6483329410350612,0.39700600676526954,-0.32171522884471215,1
7187,0.8259070014715804,-1.2044321199224433,-1.091968030783115,-0.018985469345801365,-0.815842774130138,0.5774396258931422,0.8166800501693651,0.15101365095716748,-0.4472680262778017,1.0088779960325363,0
10204,0.7332514060322533,1.615474273655197,-0.21834182632996968,1.8059844059856967,0.49953842216265587,0.8543414465357766,0.09249656439350695,-0.36221280506126086,1.0800438602010707,-1.3194654868984423,0
26750,0.33874756474254747,0.7979865081152195,-0.001529697249354426,-1.1010377285536412,-1.2554388308388755,-0.39033147177968486,-0.9826119586131756,1.8141290470184757,1.1987634939007066,-1.7588429381409592,1
44715,-0.5908402430494243,1.017566571900053,1.3498779494082958,1.2329313568523244,3.238638299437176,-0.2569701043153536,-2.08479634862721,1.027845328201503,1.7011119906898018,-0.5632570216613413,1
42944,0.38107317354811343,-0.584065294938386,-1.3952716223314698,0.9786368750935477,-1.2885978409375862,2.505124894913665,0.6477856194382916,1.2654823666580195,-0.23102430696744028,-0.02872054759827536,1
21015,-0.1661933816302523,-0.4197642116321249,0.14676652292573028,1.2689080501490728,-0.9337555825614651,1.5054683932922492,0.8912782192833436,-0.8197732811354215,-0.961930898451254,0.7156622739105677,0
33753,-0.628268932763986,-0.5835764876776658,-0.8130591289903129,0.9728510272179984,0.2870629617489169,-0.8924715398943076,0.7369264795702369,0.09774466963440834,-0.9795112855332828,-0.39758314947559487,1
913,-2.533247363065562,1.0290469298697902,0.10483611692300362,-0.819087722716323,-0.21130372104090536,-0.994947388802959,-1.4982755174021278,0.15839954711944682,1.0702465217627173,0.03145611183012359,0
45359,-0.09462266990051957,-0.928650832741419,-1.5001842570986552,-0.9936747803451444,-0.8590532639556968,-0.5902625062354113,-0.06015196544492518,0.5114624402246082,0.05962267437231697,0.5155433400805939,1
33325,-0.1116771339722184,0.5853235172744754,2.9245258952021813,-0.0033034170038835353,-1.0016496297971624,0.2623618857717642,-1.7154719480516913,0.991742015183008,1.8049848737163636,-0.35603848917354736,1
16670,-1.9953658900381985,0.4689588336363407,1.0230858419835427,-0.8434204195847895,-0.7679477703891485,-0.9525509766002291,0.7203461550808974,1.2920662600792037,0.8180049046908442,-0.5807631187961511,0
7496,-1.6869421574377088,-1.6992907695484991,0.7399978024972275,-1.248722139222241,0.45918631862951,-1.2243409502478293,-0.6136058279197814,-1.2488662011509704,0.23400347722560888,-0.7317254088753222,0
49735,1.193853062557261,-0.05918236840759705,0.7753753503282448,0.8838806412806592,1.7541964302813724,-1.230027000479554,-0.7283828579406231,1.7748148526201124,0.7642462651726497,1.5498348066702798,1
2123,1.0543941153106695,-1.1296162304616317,0.3706376489304863,0.0980344010442092,0.6435470531653518,-0.7897370838414397,-0.007815052383516083,-0.6771949037673048,-0.7079239937166079,0.1098580337879505,0
39717,-0.46194529048899047,1.432303657153396,-0.7943453192988239,-0.8027417166046579,-0.8482825854174507,-0.03932693160820983,-0.5253842110535388,0.606339680028016,0.6584868978144813,0.2980443507490573,1
12167,-0.14350129859984695,0.8903675815961736,-0.5030490723724707,-1.1002601448118141,-0.12351233794016353,0.41837329692043795,-1.2301851399454549,0.6889789239977738,0.9673538666724288,0.40263180803852755,0
32266,-0.32740280889666745,-0.12191945445695715,-0.08959236064846489,0.5221646383116406,-0.06439658191158265,-0.8227585548551698,0.9981737804181678,0.41227113409823035,-0.7035536024382325,0.7047026707343973,1
28900,-0.3515279065825442,-1.676126410866288,0.6461657053192509,-0.7818278283179501,-0.7823285704859178,0.8786733480068216,-0.641468953702014,-1.3355678859278626,0.02432346547524633,0.13431625531529745,1
16788,-1.2768792420335422,-0.5402835467701209,1.2272324635630625,-1.7015008649306609,-0.6520172890232733,-0.28441643331772476,1.325330310018474,-0.5170223641999694,-2.0206651927285035,-0.7919280855165886,0
16537,0.7995341994279657,-0.9714283829958511,1.7368975891793001,0.4118034696152303,1.1818162567396675,0.7590269109629373,0.38368821905396583,-2.1887765275015507,-1.690773941790792,1.1827928470960922,0
37875,0.950585167668964,-0.4922476259780987,-0.9470023322571877,1.2659030356848262,1.817588419354656,-1.172466126115388,0.3465367040114699,0.6522710227414446,0.14207995206887467,-1.1114438667449296,1
10632,0.24168522054476882,-1.0749932837416143,-0.9762312857010935,-0.01815007705595631,0.03872548486255545,1.914384515747717,0.0912163526050147,-0.31416780548686796,-0.22426207007490404,-1.0500219505699684,0
12186,0.48259596522355075,-1.5868618719182184,-0.7664340924072686,-0.6701727353000693,-0.45793091753611337,-0.8082027588922499,-0.04349427361292993,-0.5923907479651581,0.13996989315375227,2.421841139355067,0
32712,0.2940675174342645,0.8994622413008008,0.44940633306997213,-0.16940234951361108,-0.04319652335927401,0.530629578030917,-1.07061661096133,1.2830860280544054,1.3626894904716103,0.0560306419338123,1
2329,-1.5850956242581788,-0.07942117845594297,2.835502283430923,0.776271683524617,0.9950474589910087,-1.3572761603212629,0.9837738003347426,-0.7767351327221875,-2.158272422873778,-0.9459088917975265,0
4937,0.7932674471146947,-0.9712239470018584,-0.17241369797009332,-1.1806957754077096,-0.38036782762205057,2.2445164726306546,1.1544222842783127,-0.1640313445928587,-0.4254282498493926,0.38598598574712195,0
46058,0.6012155918730151,-1.7763793477070364,0.13074582163105458,3.602123013811468,3.2265536605487477,-0.10897546751790843,-0.1378619653847413,-0.9363904114773163,-0.6700142534876029,0.19750178764018445,1
46458,-1.400502290821205,-0.8470145827915507,0.359607077386904,-0.6397864255683566,-0.616205047168366,-1.525591533529855,0.7223765563802068,-1.028081546877322,-1.5954649198258957,-0.12550478707980262,1
9406,0.7714206452499945,-1.4000632853683084,0.4505905126702299,-1.0813192208578413,-1.452823673656515,0.1274266440121379,-0.43450787590980006,-1.2986772073946584,-0.8978843376578172,0.45762996989965116,0
23165,0.21088662816989864,-0.3808156334191958,0.6070516400530569,-1.2826487435903895,-0.9504075645269652,-0.8761882689469245,1.7496966293019014,-0.5524911050122613,-0.9125383546058031,-0.15575717345528714,0
42025,-0.06542234218324766,2.135005347875011,0.7397177222297922,0.8901000707604558,-0.06912341491561302,-1.083749315971989,-1.062343782740777,-0.21275142508701028,1.4882221718732045,-1.2429332596181488,1
28518,0.12492252888477742,0.9865344878602702,-0.6744838065560707,1.1872147105197601,1.9302210069355688,2.6532482263732677,-0.2469471713811333,0.8883918442611225,1.0931116884954153,2.4404674724130473,1
43515,-0.7809982721704924,1.8116188610867332,0.1289292345997305,-0.26220173197081287,0.122288060883862,-0.11890929424898924,-0.5034430209253258,-0.6018368262628578,0.7879591870509421,-1.0836408722119326,1
15009,-1.4001731583503099,-0.6429113484518567,1.1488018680222976,0.22678823544740112,2.3150154525867292,-0.30289046687562754,-0.007036156071042077,-2.5259586793906337,-0.8048648739665857,-1.2089475236948224,0
24457,0.4127462236656571,-1.3295733857365295,-0.10032658368590014,1.2117788579060733,2.8555577969622976,-0.13821249008772807,-0.3778378591970662,-0.7213443089553553,-0.13730738597999162,1.1128186375202944,0
7229,0.25147438807335787,1.0814359128971116,-0.44803728025251977,-1.3253576213798428,-1.1612861528362484,0.4527173936414217,-0.6475977446988499,0.7991947762754734,1.2076659613792058,-1.3282289835244394,0
33733,1.1631725581797474,0.1515906479477211,0.11124828831704531,0.6523896053490474,1.2025742009125373,-1.4207330250454202,1.0340904054468054,0.3774138817233755,-0.4408666163350634,-1.228164942698568,1
10998,0.7125181532241502,-0.9870967437530592,-0.8652598868366592,-0.26222998435280076,-0.5210055042289149,-0.8170655476396853,0.07622663416281596,0.5524601713236161,-0.14670508582532166,-0.06370694745953956,0
13443,-1.2231502423109195,-1.3462394399428896,0.024492603257257745,-1.4953033462319043,-0.6447023087500625,-0.8740598241410475,-0.27950376187124687,-0.9808214171170742,0.09579962810618292,-0.46497210767124636,0
43682,-0.13429828804066343,-0.5259963658371217,0.4709390188599796,-0.4316884179045427,-0.304897218420931,2.2018945433368784,0.6780662852293132,1.3691702614680794,-0.05362959648591789,1.397116189608758,1
30014,0.47970966063382864,-0.9880814219796863,0.4517329076419057,0.3055880168663745,-0.16320034362065827,1.0855720582563808,0.45674116627470657,-0.5024168172872221,-1.2344881661360496,2.880648835021659,1
41806,-0.6403789445569111,1.6514909515246758,1.6519642767213312,-0.06374074580469208,0.49842473838170975,0.3083160309120754,-2.2153074001385735,-0.9500060185136125,1.0517250467886392,-0.17789483229771566,1
31462,1.0174547585802327,0.08142012034260851,-0.5968994692849816,1.3470346349139475,2.807006979561509,-0.723512337145248,0.15008712962698392,1.5327027256834331,0.6608834378287137,-0.9815563926241274,1
27468,-0.013623562098528691,-1.1012427369487563,-0.5107232431801277,-0.5458938786029963,-0.5963210184906961,0.9317797718843046,0.1698112045571913,-0.3570303077285368,-0.7479648420409344,0.13246737369739767,1
37803,0.4578493353461356,2.0296711732919204,-0.03623541000197465,0.9290307396551553,-0.5557490992244501,0.9083071766062235,-0.675817031549494,-0.41535250246066874,0.5675383027193814,0.7653681478359393,1
45114,-0.4731557179073356,0.9126358486563599,-0.6571755337297305,-0.14794812528555842,0.1213687570373041,-0.06325065482026618,0.31201316351171365,0.7568173849539401,0.2664517111523972,0.0339987508648881,1
25041,-0.9786575464310502,0.30650119820853633,2.3730276972989524,-0.5359008597639205,0.39904265998993677,-0.5893681653177699,-2.1106715485056515,0.8806056712275888,1.6762460185845753,-0.7761154478745792,1
29179,0.12245022313782389,1.1437123524961512,-0.22899032875665293,1.4726072847349858,0.3831405733412731,2.2362328810320724,0.06869000074908826,1.3495332269311624,1.3909160885180776,0.9136889271340687,1
47356,0.014432658210559168,0.0020249801803624125,0.7280196939346905,3.8084336860283345,1.382194640810736,0.5670133580201172,0.8734592611336391,0.8979318817651928,-0.3164142479123797,-0.17168450701009194,1
4006,2.1363355972140794,-1.0844611209275643,-1.757931828655114,-0.25513444264248786,-0.9016347057137246,1.0638604073389106,0.540132466978692,0.42644585460771745,0.46670428556298493,1.154260391674713,0
38324,0.17795057824690091,2.0452733375070506,-0.08703999738557067,0.8472447139245765,-1.213221556917448,1.0692641472252995,-0.7182789715416953,-0.2183014327904937,0.32306745582911,2.1560712869211915,1
47427,-0.5049648706252463,-0.4155599471768869,0.1815416892667306,0.18263063952067132,-0.3365504661026922,-0.1164176721723632,1.0918107452127042,-0.3074021542470784,-0.8086716791705586,0.4726763655858268,1
46960,-0.5212723736698966,1.5741120800919968,0.7816964720215732,-0.36393558277221805,1.3620107598412245,-0.10308049296831862,-1.9976145160164882,-1.1080613543309723,0.3484854538671857,0.1840438698482633,1
48059,0.713634575724066,-0.7876247400228767,-0.1979359780656069,-0.5027379923310413,-1.1463151744555624,-0.5127332814519923,-0.41690798768058357,-0.15210028769005282,-0.16344740147455766,-0.3619128319351063,1
39118,0.11554712118755686,-1.2733443175109356,-0.7284281850192325,0.12322845184917389,-0.3811293878194538,1.4910934690929007,0.5545658589982807,-0.2728643747069855,-0.38053777055210214,0.5401043530929802,1
41256,-0.7850809965732253,-0.6201645486301841,1.763380002355663,-1.0934069107834232,-0.8523474832175456,-0.0337362669621616,1.6978487268277032,-1.6938998981376139,-2.874385240630426,-1.9708455480087763,1
28556,0.11767285734385842,0.3608086458987283,0.8731283710149347,2.101927085131193,0.3353693078448459,0.3409916338293109,0.49644332139180625,1.520974657854024,0.8412241211899534,-0.18181051602579368,1
20056,0.649225572536466,1.8268243000764794,-1.0204165721119114,1.7472307502321316,-0.4623432913473573,1.1623645099679631,-0.07930363112288266,0.0750145687164962,0.7153042926804385,1.5745990594680748,0
21100,0.8299159690031263,1.5347691930380634,0.20360578476401764,-0.13465571213934316,0.10176973742374174,0.27409220413173513,-1.321889524865416,0.9213195041816934,1.4174379145004072,-0.1306982828731505,0
30695,0.07060938007194147,0.6299156719985411,-0.15043034096906577,-0.4835817247092704,-1.337520784424199,0.005791726402260541,0.554032779661332,1.1906483244330246,-0.16296271333842674,-0.3623982469288307,1
30995,1.3860146265766873,-1.117980422132923,-0.9687061350716903,1.2371521097656946,1.0012639692878977,-1.071094744149707,0.7702758684208892,0.24376905976659533,-0.02321873040993372,-0.9740118016673593,1
3336,1.2350422634546168,1.490640025331823,-0.1452002591339573,1.5113784698341215,0.9229917126157923,0.8255822179073925,-1.1070107965092664,0.13602518585888013,1.0281731444022157,-1.0172268657426171,0
5665,1.2430515847908377,1.7434046691257667,-0.23193816134686274,-0.8107989920364274,-0.4312666067457608,0.2086319800896026,-1.1198771367246056,1.0207614472248348,1.3069152785433864,-0.1535885788555301,0
28316,0.5000761125265216,1.0615746518589424,-0.9224729160965679,-0.9091644519661437,-0.720983256556022,2.1524953085438363,0.011946603852341253,1.5411451823421791,0.7593454242227208,-0.14794907670959306,1
12359,1.1855118120689156,1.4121558918925945,-0.9707988082353176,-0.6713096844216548,0.10832374761034907,1.4283030193568642,-0.3292679641792676,0.9749708187836417,1.508419786645888,0.6094681809556972,0
44501,-0.10248132096073723,-1.0238025524992327,-0.7302098757592194,-0.12369417230212443,0.3811583631512222,-0.40814213992317894,-0.08025934059894509,-0.5169072625605086,0.2607540370342306,0.2662864819449933,1
28716,-1.4882855156248285,-0.17198573602105463,-1.7799516064354197,-1.0621948872351625,-0.8028277790216171,-0.745166396412575,0.46115590620813013,0.8640359168214031,-0.15822350546998176,2.829130391964019,1
27316,0.1428072583604355,1.201377195985436,0.3783137679621929,0.5143599357688343,-0.1012308944485727,-0.19675819698770006,0.7318436319213389,1.2896026859721834,-0.5188409531451916,-1.0318841330297317,1
41791,-1.715414896885686,-0.497748799421413,-0.7970759064168866,0.21881947463153795,-0.6127042950381623,-0.340280618845863,0.7513006918299405,0.5457755347988423,-0.20782101618530668,1.5418454737650042,1
38553,-0.8217872804939113,0.9278418780983065,-0.0908920165440994,-1.1072882918528626,-0.6843346859066535,-1.0866793984204015,-0.812867939384732,0.8083084854985904,1.4060157180407626,-0.645678097229009,1
32942,1.1058682175715648,0.45295635479331503,-0.5935646741426008,1.3227723071383595,2.7551450123567744,0.7262310666037168,0.7033138247444504,1.4432219714490069,0.6188918984923837,-1.1448264534793842,1
6101,0.9347466405128767,-1.3019017944109237,-1.2658209128975355,-1.1251340300077106,-0.5802648196565974,-0.969488537980719,-0.2591151104448199,0.4892713483590271,0.31551541883921447,-0.8768018450001664,0
36811,0.20765932579104046,0.9175536470808522,0.23633602441749557,0.6854001743722,-1.0147100552840116,1.6549708925579916,-1.1822428341517428,0.9994275969418325,1.4866884656192672,-1.2067021677204615,1
22326,1.7223955029061646,0.24929950685544355,-1.320506520961444,0.1858540175953319,0.6984479699414585,0.11571371750956388,0.596001959487165,1.0821545397374226,0.00679606648439305,-0.2852844719651184,0
46474,-0.9584894160498099,1.6938633583540121,-0.3702592535179831,1.207128814479233,-0.829448481858492,-1.0277264113676936,-0.6317294483879572,-0.027098143252301393,0.5594177092788596,-1.1088848186677664,1
29590,-0.9349883374620506,-1.091563572147688,0.10982099242400771,-0.020834064316621437,-0.19839970548192876,-0.47959398601602843,0.9065559430410859,-0.220988920665857,-0.9998367993986641,-0.6087308308987125,1
43079,0.39635173293122383,-0.82346826936045,-1.3825289736532689,-0.8536268100579194,-0.44428781104475945,0.3160376871610526,0.29524748976200094,0.2048536659139583,0.11455635340210885,-0.6170329833485588,1
5944,-2.0627400821654875,1.229913883912967,-0.18598791181639224,1.2021383023637047,3.5496774061411056,-0.774451668644256,-1.405781017282219,0.06417671700111248,0.8114076211679894,-0.8756264366286384,0
7107,0.6652639927313366,2.038197476418187,0.021673708661452074,-0.809864051434094,0.3333950527104123,1.3913468875582673,-0.4204751671048976,-0.8757787021966449,0.06255309828755726,-1.6436741598306008,0
20114,-2.1549263511965,1.509172461910588,1.2832842723688376,-0.6043837750283828,0.6072830053356911,-1.0286141785853893,-2.3833809216722686,-0.5138679931372158,1.0127339567585707,-0.3552013515379959,0
