,lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,label
13264,1.115718104993352,2.2930010731732797,-1.717432726272168,-0.7692983701463292,3.4442714219737667,0.4673488978254703,-1.169492768164512,0.6205128954217418,-0.8678921038946787,0.38609695546673106,0.6294722954638126,3.870972336964064,1.5935951829530988,0.24599816812097197,-0.3912682482776254,-0.574890998996462,0.5286414535577545,1.6844681664780765,1
7329,-0.35093805552800583,0.14498787029531368,-0.5276720621920743,-0.5937742994740337,-0.6878675696174272,1.2948039398229483,-0.7738985011734252,1.1455471544080174,-0.9623141105573462,-0.012297822798900238,-0.9686575496676655,-1.0117026114891048,-2.080642925988259,1.7562858329324311,3.4724733260969844,0.9974463644974905,-0.028001150535428954,-0.7913003617730445,0
452,-1.0273075942290844,-1.796254333894364,-0.26912330364557513,2.0069623564607775,1.2376374073852492,-0.2650815490865949,-1.406553577650439,-0.5531897908155746,-0.646234192177592,0.20823782877757718,-0.23379865768972946,0.8031762261113847,2.0285415159730675,6.917947084461066,8.496667020587486,-0.07890051420803362,-0.3158907853380628,-0.42185749758095326,0
12374,0.8056142977658705,1.3772662137891394,1.2091658488716388,0.6536776735563912,0.4195068741037823,0.8373345431011952,-0.24024214355467893,-0.7791300601998337,-0.11147255246091561,0.9077553459449275,-0.38757244807532854,1.3928683877553765,0.6037410925166089,-1.0019083915322984,-0.16688462595281212,-0.13212526341133915,0.004709748004187046,1.0561733660804307,1
4067,-0.9132881775022043,-1.6875872614842367,0.6337758468274277,0.0652199911838348,0.03994077439081896,-0.8960893095770097,-0.4750968302284128,-0.5910150118129494,-0.9276524013929894,-0.6581320578339255,-0.5351037049079685,-0.5166302058454773,0.39085579012498783,-0.50902536615662,-0.04771132215669984,-0.8491083893003741,0.5488185307662049,-0.8134150074681933,0
10783,-1.428184772283795,-1.5423203298466857,0.807478152530182,-1.090895637506614,2.1733525498204944,-1.150151636925518,-0.006985250506929663,-1.170646595840239,-0.8320314605399151,-0.24020908670736346,0.09054846549383601,0.733879445189525,0.060578592863726966,-0.7076839280586849,-0.23795993900604462,-0.22548584866131327,1.2130589167041474,2.333874329827871,1
575,-1.1810004415385096,-2.157489423297916,0.6874402358625175,-1.574015741656108,-0.9643312472375662,2.416699820072801,-0.7231396853504908,-0.017648545367360102,-0.6993711751428008,-0.3173944378258363,-1.0553731718411232,-0.2395941592540516,-0.6073406732200988,-0.21022134651093094,0.20712111420500667,-0.05559114256380017,0.31831620971918745,0.22193924409552768,0
10280,-1.1950059051311743,-2.2010718386940202,-0.7340533739306678,0.7604646805837543,0.2682181614461611,-0.9174804875880826,4.222101282876528,-0.49133436314584555,4.346165592944912,-0.476437631770965,0.9270807991611875,-0.15280728424898074,-0.32673806287930274,-0.637975758745037,-0.5102515683072539,-0.5164945357331906,-0.13376680846228864,-0.07342694509624959,1
12986,1.4054255908351134,1.9128823784695985,-0.8500060304351543,-1.0388797174515767,-2.0601131098074728,-0.7774010856436315,-0.6029745691322056,-0.31411739684504836,-0.10108920812321942,-1.163669257175766,-1.0187594339438841,-0.8481051828885962,-1.5612143225895574,-0.5408040953598864,0.10140690164942401,0.6208133437023157,0.7320885967717625,-0.4993658626536904,1
6183,0.10908193305239838,-0.33343619824117293,-0.8126904500864381,-0.6890106817104515,-1.5481658361183062,-1.1706148704580592,-0.7836000015798505,0.1730056954979056,0.6311780924751882,-0.20695265841665436,-0.3664178426358777,-0.6045928804501834,-1.2707475644628934,-1.0340763330389393,0.21637926679676728,-0.8706735705207401,0.7679256703829672,-0.13963204771752646,0
11135,0.7344832549858402,-0.35672233219802707,-0.36068665238410547,-0.5401922156272846,0.0324895797132847,0.13178187134823477,-0.685068664836548,-0.2988719433915404,-0.7939239452990039,-0.30047580062347856,0.6106652714293885,-0.5057233018121189,-0.13029345818257976,-0.2057730541826509,-0.5001974638511133,0.06617142860862717,0.21044867555984614,0.18726452278801983,1
5890,-0.02438177144197752,-0.15464475422660373,-2.900228939001432,0.061343937430516526,-0.4318055695588075,1.284254451204566,-1.1560471759898565,0.3684288305134284,-0.6538086657486062,1.091663361329176,0.5929043011751937,-0.7709792293383625,-0.24206683269404689,-0.3880960852549009,-0.5774675232331804,-0.19930218361709434,-1.344412392536776,-0.6900446656197987,0
5073,0.37180072195223784,-0.28462122642405774,0.255366657044859,0.059532249245881186,-0.9262000071776182,0.3524441725976119,0.5426323782231002,0.09341486883424277,0.5733646676918278,-0.1488500023096252,-0.8442662348965371,-1.4677303158238892,-1.5358793585749753,3.651946757081088,-0.09836785139994997,1.1704457892083067,1.03472675788668,-1.0647789149647546,0
1844,-0.266619142927221,-0.15393230668066976,-0.08849178312380501,1.8663317692390666,0.2611671697529324,0.2630420011235055,-0.12136117977982397,0.18489164920372092,0.23020347014151585,-0.4486806911604173,-0.5748103639674388,1.8077135770159707,2.793365747404984,-0.9103846766394567,-0.3461429888703332,-1.1551527252698452,-0.3616624691872624,0.723973598698174,0
4019,-0.9172509707637422,0.23393054888370657,-1.586574641608381,-0.8824605022330638,-0.6764278177391303,-0.20146516032585793,0.5656253257763476,-0.013908393375673567,0.06222233920038536,-0.3403227438789173,-0.7258933390118325,-0.26380654539878307,-0.4874624705028315,0.5771519069737501,-0.47944731142646624,-0.04962938126702293,-0.5771315304828128,-0.5632166014711375,0
154,0.31742147286123906,0.23850219407192264,0.06290254473486848,-0.9427775671086926,-1.1888236308218314,0.4158700434279843,-0.7995478692910597,-0.1897636170993604,-0.784020569772746,0.12246734294413511,0.16684008181506413,0.5144972979443782,0.24419206543628524,-0.47196992872320953,-0.6817309511360711,-0.124060473837452,-0.26778310067773275,-1.048343837218864,0
14825,1.0826372363036358,0.18131182955026048,0.5465968345894252,-1.9113093852659189,-0.6480206389384856,0.13617229306780199,-1.0732735236971704,0.9696546037082088,-0.9782042269991047,-0.5596753918670269,-1.3382101894788943,0.24880890397664412,-0.981429399496373,-0.49528599959553765,0.11237993321682072,1.2344265069170348,-0.22985602892048446,-0.6762433827765642,1
5205,-1.5995266481687458,-1.173619826950294,1.0093545306282945,-1.0964179532825762,-1.4531010360908225,0.8135127484185469,-0.5339158705808155,0.4632769504643304,-0.2722133570452685,-0.892905916958806,-0.13262826677286577,-1.4419698520633553,-0.8673815434292238,0.3970392543155479,-0.20058862417806259,0.6294009866795642,-0.09258540985448635,-0.920810676213096,0
5900,1.3824721397536368,0.7577187940235444,2.157939468621216,-0.5674639372807708,-0.46539516930334557,1.4497319678193463,-1.2373679015141676,1.360102067087181,-0.628028253442344,-0.21315089665321205,-1.094158274205032,-0.7109948701841193,-0.5080483071932534,-0.1910665373773595,0.28098257035742047,-0.1619212466059909,-0.8055499324872537,-0.3913684013230436,0
8910,0.833949592226942,1.3394543578494154,0.7280905706073126,0.3199783807250802,-0.42385792149056006,-0.41450632650633146,-0.9826553604043895,0.03504363125522486,-0.5427830358858035,-0.2800156519077398,-0.047206805818698516,-0.5837753054649789,-0.17678073955491588,-0.8304978805221664,-0.8436888077935605,-0.9090279181037721,-0.1691481641578924,0.5752402139798884,1
9059,-0.03354786752708158,-0.7332502700721727,1.1649527634253625,-1.6934470564359296,-0.3905987124568451,0.5556467919922635,-0.3783661988323066,-0.4242835902944928,-0.4680952876577734,-0.4765400286372632,-0.8491274175752446,-0.4015773036276109,-0.6519025265221383,0.06920851112464083,-0.494672550999521,-0.35845083775712816,-0.1407246549106616,-0.7109889825276863,1
14291,-0.7542052781375814,-1.2713202515798279,-2.147987109804318,-1.2067535479245872,-1.211009275768321,0.039521897347869706,0.263944475513079,0.11279514211533233,0.15545359778656065,0.8202692842840356,0.694707937066535,-1.1586105249452265,-0.8935881328877474,-0.40371387712146256,0.4574626424338787,0.08885561042053355,0.6962552407469109,0.04083341096232854,1
5873,1.136514264102039,1.2533189685851345,-0.26054201307558084,1.5809572177107114,0.2136342527097804,-0.516810894722823,-0.0183057983616723,-0.5346155856594106,-0.7183287846642799,0.41654215330577793,0.8375425613188496,0.5182426049135146,1.2422070248617216,-0.46792631833404363,-1.3638481234791728,-0.35113728777941794,-0.023776290820650678,-0.04816887736138459,0
3719,2.7575324482700845,1.0703099552107482,-0.04409893051439809,-0.10544449141814971,0.1689976191843806,-0.12064493289867084,1.0801755539142641,0.6708871827436618,0.23991446005263162,-1.5201442203329565,-1.1580714170163144,-0.578902107268483,-0.7411289255896505,-0.0825359674430203,-0.6357324239928228,0.06636913627434476,1.0035202219152244,-0.1340805602696296,0
12620,-0.031165814513681334,0.15969261640674964,0.9785735763794035,0.21990985179781772,-0.9221874698882518,0.27991012811828364,-0.9531486370111784,0.02156813044329764,-1.5462924349118217,1.6123194080316743,-0.47941590135080836,0.6473458545365884,-0.23188894893784706,0.1568012024906737,-0.43194210715968956,0.39893370182718124,0.3999794833749609,-0.5645981303544619,1
6842,-1.4764830483124562,-2.0449266953405623,0.9488656324857283,-0.3328970972561632,-0.5531284683728793,0.0749220966345801,-0.4061040559338435,-0.931034015445307,-1.5285376355756366,-0.07304375640705699,-0.1545598678597473,-0.9058521696098862,-0.04591216995634434,0.4820036927692586,0.4495297835985542,-0.5446709393698386,-0.7437958941236813,-0.9464131938578245,0
11251,-1.6229800305427573,0.11893242471216281,1.0556650079201126,-0.6643875161427149,-1.2121228135973419,-1.7695361239023435,-0.7409515937955655,-0.5716760096085494,-0.769848337935123,-1.6564787124376612,-0.7462015879779822,-0.5950237593560821,-0.5710434247769818,0.2652859972918501,-0.2595265830365273,-0.19317306685674585,0.9388713034827474,-1.1837013815552235,1
6201,-1.1496639986730801,-1.4619364653291105,-0.9440728088049738,0.42936422365461063,0.5166225951255837,-0.07707808199582644,-0.5456721023419883,0.18096542144086802,-1.2169559265276648,0.6931057819912467,0.20529105795392705,0.03612446703500648,-0.5739436996184419,0.24325988115822972,0.28940545119877137,0.821481820983966,-1.22589894301329,1.4091960624424005,0
11857,0.2949628296423786,-0.5518320134993724,0.7309897853947176,0.28872359558897587,1.1522363626105456,-0.7609520846649317,-0.3037435056856811,1.6051362290092708,-0.9840174705827709,0.6092460782917573,0.2752743638742404,-0.13705711295474965,-0.10575188181686535,0.5753503705075399,0.6099442558246815,0.1542196706216768,-0.22383570600451502,0.5954139368583146,1
5642,0.3515364172921765,-0.15971134102347717,-0.8453954414859688,0.47751576497097115,-0.15318785490758124,-0.5945310726695222,-0.17390916961297873,1.3981281972253417,-0.14751151306704602,-0.6335866463423585,-0.8432464577966212,0.13488859722202762,0.6884618083639229,0.24710370278715066,0.266260238622964,-0.23723622076393902,-0.39777205501378143,2.0444329240806702,0
13582,-1.243454985237203,-0.6393650475271095,0.2401953057259293,-0.6857278788299379,-0.28023662095128415,-0.5786880500880812,-0.3565320281193021,-0.24377327911112032,-0.6849765244016031,-1.3399046464993538,0.08045481325327158,0.9907390613301919,1.1639290429970526,2.6455331476644344,0.003013773687991342,-0.20782112914229328,0.21755664951446219,0.37108827216985396,1
5225,0.24661424297901643,0.20882279697784262,-0.34935271642446375,-0.48364323067710846,-1.4403097698938265,-0.6058696605190125,1.208026293843713,0.45891413361457317,1.4392801288234707,0.12189571201264854,-0.7743495347791141,-0.6818466952763997,-0.6221123405579192,0.1527891354456502,0.2282653473623728,-0.5299025581051013,-0.020955924524223568,1.2590933776286575,0
14355,0.4072948842677162,0.1427928439432381,-0.8733379701842016,-1.0359259296991814,-0.45064737888031364,-1.0594359763399388,0.21969678054459674,-0.635958608764514,1.1207332731803734,0.08061023232130707,0.05895233978266795,0.33848208807507285,-1.1772591164374147,0.5507706184778545,-0.29998324461232684,-1.3702797999776244,0.4022124906022237,0.6804112902453089,1
10004,-1.2580223602955454,-0.10421882760075073,0.33078469993876813,-0.694667975856437,-1.2919173417913772,-0.4587109992476609,-0.5392734950953031,-0.15128197255280856,-0.1482077854268276,-0.5024084319419091,-0.7535675142755518,-0.44145430173022526,0.8440758568005221,-0.9764091357014646,0.36810454544403814,-0.4706972468351585,-0.38674696555711424,-0.5691496507223113,1
1096,-1.7415399849850206,-0.26299833184282895,-0.9545381049737471,0.45924559049249486,-0.588307955387866,0.5498557788617326,-1.3457904332913704,-0.4942611903984918,-1.1765098876381812,0.4908709894796499,0.8933082484268329,-0.7147835837933061,-0.09684118015749765,-0.025366855863620558,-0.5934505075634471,-0.9194348686656819,-0.5970053142633505,-0.30091815526495,0
10365,-0.7599916123601528,-1.5583221756439358,-0.6582185951130838,-0.6862028733976403,-0.4162736684617696,0.45876963928899317,-0.9011816813693502,-0.2400336851311227,-1.2865344834832744,-0.6435348194146546,1.4520936643537947,1.8105710881382753,0.6273408818191109,-0.18053193960431152,3.676848322068716,0.33966224947722856,0.3366260036819869,-0.03909274591088402,1
5206,0.6162962456961334,-0.3438124784764231,0.35687915714059265,0.3336045276610722,0.6157731891139707,1.2209889824291615,0.8037646361206494,-0.44031624440036826,1.4464089429971523,1.059395949591594,0.9757331117227522,2.3382397504102794,0.5395310766651114,-0.11781892996655005,0.4638034863308919,0.35594543124348754,-0.2448479345293752,3.3731366242706824,0
14478,0.9770605152200024,2.1653321325597266,0.670605694999709,0.1262460054660996,2.6095678402881237,-0.057605212900923186,0.4351780348131502,0.21657645329441666,0.8957174890177073,0.29908988130496017,-1.0233199705048035,1.7225415172073728,0.3921894177477048,-0.3707987427484505,0.15196069903853515,1.1083444593007765,-0.6830672050003677,5.531630677998379,1
14385,-1.2685288131821881,-1.2600284770728978,-0.671358816020895,-1.4200992743828078,-0.9150064033980109,0.13064943669553641,-0.3517260942992051,-0.3839597473734692,-0.5251295074608827,-0.6953118489964503,-0.48581537372469863,-1.332208985274288,-0.8114719439466824,0.30309191707867544,-0.03838691432539265,-0.15359289356809575,-0.0069405528493914626,-0.33623210942179727,1
10267,-1.8552755886628824,-1.2526440390688398,-0.16735711156282673,1.93180411782556,1.0993751997396766,-0.058418179588130614,-1.4766388336266916,-0.4128248325728,-0.9074443831730447,-0.47613859400270453,-1.3488660212706025,-0.3163717645764539,2.543192690491789,0.1588768439162745,-0.2678285609707627,0.3129390691671594,-0.3239126522649425,-0.17279345126264364,1
13077,1.7178576392379894,1.8640556385721687,-1.15890892798301,1.869322006157639,-0.2834427827231094,0.21602847033828695,0.3399739227752433,-0.08734112744853877,-0.21999974799277794,-0.7629038927900922,-0.15256004942028298,1.3972185677055067,1.1871745501666353,0.052924638584227635,0.17804320358425985,0.8374781873689701,-0.16863561658981546,-0.42059214550518936,1
14174,0.4801469125355079,-0.33981137601844447,-0.2991187704118894,-0.1840172051452949,-0.4754309343558269,-1.0193343236767465,-0.4874704344948493,-0.18899229232802944,-0.3303089166458737,0.6672976882609641,0.18374589150898057,-1.3510272063124553,-0.2805948909389312,-0.4635849515193854,-0.5715825734267785,0.1379622241584043,0.4251105759937004,-0.12635691900051949,1
9163,-0.05227395973286142,0.24485115598368015,0.04472780055078049,2.3727482314095765,2.1115211240534673,1.2511075164278307,0.4875177328625353,1.9789853775202837,0.9041654697980307,0.37099152169856814,-0.33296801604408927,1.262903168260414,0.3431621248887738,-0.5347109961612615,-0.2846640654728048,0.06557275396925549,0.3422237361455122,0.22304764909212704,1
9725,-0.43940541548623097,-1.0676062075242982,-0.03950084083199906,0.28271699434417724,1.775902566040697,-0.5583715830758057,2.154131016552756,-0.8812122248261987,2.6384795607070624,0.36948363691467956,0.4784911550545793,2.79801160260569,0.45889650821805095,10.330192573255447,-1.0815123643642375,-0.3642847748752084,-0.2602035831269399,-0.9821343864528161,1
5911,-1.3245374885366985,-0.6721588745166371,-2.0041868409024435,0.10492434135975232,1.0134165527095713,1.2594489180881867,-0.4702765070665108,1.0691050547145182,-0.9186623377742182,-0.22638945540923272,0.623184624910971,0.09967488486421684,0.35257116151662576,0.41731141263886,0.028795896263531427,0.2584182853972249,-2.703687567462926,-0.2940296502523411,0
4919,-0.28311100922819216,0.4301010558513114,0.11608820813844445,0.4381584283976533,-0.6718157134873122,0.509921585880916,0.8139842303878838,-0.03129915587132259,-0.8176408430553164,-0.6285730924122066,-0.48088067833038367,-0.6616549132254373,1.1314276426831356,-0.573664930423226,-0.5167334401065656,-0.9072233783454628,-0.23784772784516933,0.45080138060176556,0
3879,0.23849631320688713,-0.09157773913679726,-0.21252399860910465,2.5341223256802845,3.2687646599455085,0.9353647514734639,-1.3755444100332839,-1.0425906817211665,-0.0704455018804992,0.16558190309004733,-0.35868913805577973,3.093211107797303,0.6669039591181086,0.38011788274582214,-0.21156084418262833,0.451291674723605,-0.3044756886953269,2.6980904929394205,0
486,-1.1253886064252925,-0.12001695714263258,0.37196826807567157,-0.34573815692427773,-1.0114050930200937,0.44782962569372275,0.9305637635296118,-1.7338315636614545,1.4804084369742934,-0.3687551903187704,-0.5179656157426288,-0.14775232395964477,-0.13261815131563115,0.4701670734248296,-0.14907414057298635,0.35335267709198237,-0.17541420678570277,-0.4043224651771284,0
13813,-0.09171743017430023,0.5602525819515821,-1.077418922657713,-1.279621256162553,-1.2135790204281285,1.1711072762482513,-0.40919962901081186,-1.3533406739344913,-0.040111417410178735,-1.4652884062736278,-0.5259648802062734,-0.9171811205713084,-0.8073610624514854,-0.6578159223275134,-0.38695751657658484,0.05364197161863274,-0.09620367878456737,0.3049844638773189,1
6879,-1.7319109880917685,-1.3173709894631704,-0.45545500460766786,0.8093377768199495,-0.304756758653917,0.7773585249818447,-0.35986107432444425,-0.22858598828839216,-2.0486603345848575,-1.2141816728121437,-0.8213834742562955,0.3228258803603724,0.15329244532790076,-0.24976136505615504,0.10642611669868739,-0.34336781531924165,-0.2654636701273818,-0.16789809717142154,0
13953,-0.5507185953619966,-0.09050224917687635,0.11684576150753426,1.146675876643387,0.14318788773696495,0.2327560921102784,0.880165990521162,-0.6936299525481928,-0.503273992457406,-0.1574827006754749,-0.5456816814408245,0.19816973384552494,0.6491311825030004,-0.5789912570278128,-0.941604805400311,-0.38103186963562435,0.5674999867963032,-0.01647381861624566,1
12030,-0.36300102337394236,-0.41713060588505985,2.172763195056545,-1.71183288709588,0.2493049072870605,-0.6790914448648948,0.7504712800642972,0.43022246856480195,1.2778516970029932,-0.588093741398353,0.9471318152566673,4.21676685207117,1.4687243636864105,0.9020514588117282,3.0239627044722406,-0.27463320212485687,-1.0402323538325045,0.3479405181738592,1
5590,-0.6454565342921433,0.44247230466122656,-0.8000675434999973,-0.5134258847876731,-0.8083971809803683,0.023825106568227616,-0.14677573483960313,1.874477962567873,0.38535891612744805,-0.16826705481026533,-0.8095378660109818,-0.8303591180638515,-0.0892972405376784,-0.8691266187450448,-0.09759486523355684,-0.16067036466319662,-0.9288068081223285,-0.2564779197435092,0
8664,0.37340701866532655,1.6968068185912506,-1.9172892095019471,-0.1322009199989653,0.2416396846843658,-0.6070291101469873,-0.9532588839588951,-0.36685069850215835,-1.209097306128199,-0.6783283553942668,0.1070300688828201,-0.18614156533697446,0.10875730745216201,-0.16416586962860052,-1.0696553510131475,-0.21663770277867916,0.49756826037368074,0.2607898242599617,1
3144,-1.9267403143051232,-1.6596898484362461,0.7506122887458675,-0.5149337202561725,-1.2393577316128261,-1.0997282381786775,0.14358656019702018,-0.04431082120204549,-0.25522653856115074,0.20642056870391343,-0.8275702313304462,-0.92639724015425,-0.8765964734175556,-0.2692452037204953,0.8933254859055215,0.313497072619173,-0.3167671298284791,-0.350323452524542,0
10018,-0.0651411052267018,0.19198727509102526,0.006698379639220375,0.5205214459662224,0.4295674853309829,-0.8715623064413175,1.1785444982478608,0.14184644421145232,1.494627277380184,0.0414744550068927,-0.5055479307288184,-0.36594614866354447,-0.4951095443161654,-0.36531609664060893,-0.059446732218347065,0.09544068432111469,0.5374231324263197,-0.5199317412118396,1
9158,-1.5074247759548376,-0.862899383989874,2.0223184688092584,2.202296216193734,1.194102656268562,0.5480746044047168,-1.276949801156617,-0.2769579024285034,-0.4960541691848861,-0.9938664149038168,-0.3256772293261932,0.22757759327828198,1.9567927178880882,-0.5367713889757053,-0.07012063749311592,1.3499549792640153,2.7557939837809915,-0.7013968186669779,1
7235,0.7364506262264711,1.0811059864740145,-0.6074995100018635,-0.8270975314636297,-0.5833883640234425,0.2824770605647909,3.3842730685867775,-1.173021909251371,-0.41211713338520123,11.070984463980587,-0.5024463739893614,-0.20333260368427372,-0.7884155944914415,-0.19757995546317894,-0.4016917069423753,0.48889529799225606,-1.0765751288117966,0.9168110332837113,0
5036,-0.6733400584178454,-0.7289678396761419,-0.19914132259978512,1.583819842264795,1.0147890352717022,0.06216565816055075,-0.8433158655680255,-0.004515505160359715,-0.7381951285429971,0.9576550468306655,0.9927782650507413,0.3454784046686872,0.2548102894320899,-0.40269257842622463,2.4445366516747424,-0.6427995094139679,-0.34854095178333794,-0.029622053751952038,0
4951,-1.498417797830307,-1.5698414212954916,3.171188288161238,0.9406285319259216,-0.013055186430255994,-0.1000900476596695,0.33679408147763124,0.26213950456354845,0.5319941407969433,0.014792323794724394,1.0625887098948503,-0.1362453549781557,1.1284844019010558,-1.0278885433538094,-0.21765742318377856,2.77062214626336,0.6246342608974426,-1.0361377518288186,0
12420,0.572580514130685,0.21713916278263096,-1.5651798211570362,-0.23825647740220457,-0.2531298217941032,0.006271765433176479,-1.1678088315468242,-0.5953515984918561,-0.4545064691862395,0.9741318806307877,-0.8506285467308017,-0.08557960056122232,-0.4663979193669805,-0.4235749588631965,1.1137502002835193,-0.07752791338260312,-0.62432664133197,0.6949148239245071,1
2060,0.533747786845249,2.6261476186669097,0.13418604563993414,0.2954841391082319,-0.09531731519350009,1.7694035468897806,-1.0418222685339198,1.2856774352018698,-1.814047951929354,0.1753046324051146,0.24304936180794162,0.3800110275335594,-0.004073184975310257,0.14600145797619168,-0.14985502182568097,-0.15404284258241024,1.006988373107797,1.1081879696208936,0
7603,-0.06591331617364618,0.6008442294042781,1.40744103474134,-0.16657969054385624,0.27656763359291614,0.7839431276405948,-1.0319999806068276,-1.4614139182209906,-0.9008374208610849,-1.0650263971115626,-0.503022860357531,-0.13298441167761635,-0.2554397134324241,-0.3172992370525762,0.057996497242724654,-1.482023652063321,-1.1127456129312963,0.2608100043149597,1
2095,1.2576771444568178,-0.1299054659449149,-0.41311989747542305,-0.6625647404676474,-1.3449107361602317,-1.2063585827495888,-0.18829909648873888,-0.4186556830390871,0.2593475276178909,-0.3624740403543909,-0.49968229615632465,-1.0576706442949857,-1.2477077164129213,0.3531932732919897,-0.7556970548764828,-0.03826526489248422,0.5186556720784465,-0.38856958208485215,0
13422,1.5380738141752532,1.2849019601674916,-0.7231925301181558,-0.29338300710455667,-2.0004938411785553,-1.6154080713774792,-0.9189560305180461,-0.9504160328853852,0.049649026754321146,-1.4482189457546073,-0.29627777613682305,-0.8668368015386074,-0.7085022800976872,-0.45280756367366415,-0.226209465430601,0.6806800702058476,0.5799216746101237,-0.06731678058983959,1
12886,1.0422007313687822,1.7068234623611445,-1.1982033085843629,-0.3237696974209211,-0.7059498649605639,-0.1127245301221203,0.27187367837696796,1.6241703224730502,-0.7647984437832929,0.7529020010322081,0.6560107252295816,-1.0025249105202105,-0.7690820588472007,-0.12224642734055546,0.21007393648059614,-0.035767252833790245,-0.7081598307704662,0.5261602691393626,1
6952,0.0492797998002755,-1.167688780155557,1.4926135046662041,-0.12772535599290977,0.18816151153098948,0.16028967943264066,-0.08596557072806432,-0.19672937002760904,-0.05171554432040748,0.4348606420403604,-0.26810931657966275,0.5270434778665865,0.5163922702432431,-0.31928905180091843,-0.5024435888553018,-0.7835162259867414,-0.4429097335117439,-0.1840684168388096,0
12644,-0.8409486195932117,-0.16755693840450508,-1.3905553217330302,-0.5824714304378407,1.9374304022350346,0.05381484152248861,2.9058872298219334,0.14563635338005515,2.918485602848026,-0.5117290866554766,-0.7962104560462742,1.9159312924941698,3.0775190795476477,1.3901999423843692,-0.1976452698620852,-0.5014781599908742,0.04807477203474417,-0.5330551893341895,1
