,date,period,nswprice,nswdemand,vicdemand,transfer,class
29107,1.143515189164714,-0.17355913134146472,0.5220845297966419,0.5158557633617041,-0.5822914547045944,1.1060462659721895,UP
22454,-1.5309393009543477,-0.1200255022685166,1.1241274573939926,0.8976164436651063,-0.0955414324118273,-0.5865630524765765,UP
15582,-1.3402365170494523,-1.2498803249661703,-0.5592518501854673,0.14143255508801883,0.07862350422307401,-0.5862390333484642,DOWN
21204,1.1951224710602726,-0.1235125004927443,-0.4858603760741163,1.4225036703656269,0.7284365727895878,0.5030567954476337,UP
30466,-0.1542884543719867,0.8617454304526542,0.15317167973159546,2.2177949549502207,0.3100203324781444,0.0764299403802067,UP
6085,-1.4959118428452254,-0.6679833222415109,-0.17639356872814502,-2.299772233990956,-0.08952542610309866,-0.554957528073825,DOWN
21706,-1.5288469168999212,0.511136774642322,1.190599145654469,0.1188475027861019,-0.13706865421970932,-0.3783102903232344,UP
12269,-1.395288414679321,-1.1858196524766074,-0.49928843130373535,-1.2729823697193865,-0.06220230688648976,-0.6052054909599343,DOWN
34955,1.2187310117521735,0.6340262732634295,0.1457324561222838,1.5144005272271106,1.4221912023741903,1.033896209769715,UP
32441,0.9985432716409166,-0.6399478683746784,-0.5751039878299898,0.8060564278453797,1.9938735082737489,-0.558813334749254,UP
36087,1.0495557044568433,-1.435717569652577,-0.5691887646338292,-0.4818042316195629,0.07420485503750339,0.8256048858401576,UP
31059,1.2953522244945337,-0.7451660622016542,14.077273546981964,0.6749835568460906,0.5059695421901707,1.5050162730378807,UP
2427,-0.2071726315476557,-1.3461765614098955,-0.63835156574888,-0.1352000484381668,-0.11071744618193,1.4129244691104972,DOWN
35815,-1.414804830343254,1.0628246752011774,0.5825506069564886,-0.7145282709057358,-0.1182884223574048,-0.41000415499989123,UP
36650,0.9410415930700766,0.4850156574241574,0.6873249898862492,1.844158446078663,1.8891579012058322,1.4356187081316074,UP
16965,1.0787182672084816,0.28613654080174333,-0.10175848083539416,0.9659069926026711,1.788591828811405,-1.0419485863001132,DOWN
6722,-0.17189431161837565,0.8277688997874006,-0.7932445980760466,1.053423431297939,0.9756908520506369,-1.3441749546530553,DOWN
28571,-0.3010765913380259,0.18125654870367486,-0.6149269790571843,-0.7219278724745348,-1.7849449613685273,1.810560999214851,UP
9656,-0.08927994785327492,-1.3182860700013614,-1.0874857259483046,-1.6751802532174318,-1.7942658738356754,0.4814114955629926,DOWN
22640,1.2023757729848277,1.7023005416259358,0.02420802936647854,0.1742091458263628,-0.43442328496379196,1.2269177921069616,UP
14046,-0.23324577693281684,0.26830210546186445,-0.028153217505016898,-0.8813306123269369,-0.06845689995639931,-0.4847951838560727,DOWN
20401,-1.4632991840513898,-0.3938887902660798,0.9726841314678483,0.49130357495517024,0.10262759641161191,-0.9023996446404557,UP
28284,1.293792704257196,1.1293319914115307,0.7894451810379634,0.17445110702301414,-0.21203326645718537,1.0159248967144021,UP
26590,0.08211039902144926,-0.008064303392193885,-0.40146943208950325,0.6509473773271086,0.5158907159172128,-1.489593027611714,UP
18834,-0.39591166154341817,0.16768990479883833,0.14632953924869468,-0.8830656325656018,-0.27529421280248517,-0.4457529884501366,DOWN
22558,1.2816098258245776,0.21625455106205263,0.28962091977019794,0.9055873793620883,1.4244937467653687,0.09630153052277537,UP
27759,1.219660260897416,-0.3909047326469277,2.122124227070656,1.796205470261565,2.061342308192332,0.6795622597539696,UP
28423,-0.2686582729781153,0.7026786077472843,0.1461826492696401,2.140375342917138,2.0420173530489323,-1.1540720563138953,UP
28745,-0.12352719702540334,-0.030398849794004233,-0.4588579545798896,0.8038481907766019,1.4471018575658208,-0.25819110075711404,UP
7657,1.1051066460997536,-0.7506151287931778,-0.8887855713264102,-1.4751268562066422,-2.344478369885138,2.4770243103050835,DOWN
38324,1.5795248578813337,0.6039769763843876,0.3467838669974435,0.2093512661196233,2.0378898863074735,-1.4816000896289592,UP
9263,-0.18604610777415473,-1.0085335540754645,-0.168565545315621,-1.628367243750087,-1.6236518608635635,0.018382379533939425,DOWN
5590,-1.2919321288053682,0.15587974802739832,0.16191780319745291,-1.531638000063285,-0.061854269297307,-0.4010233923411679,DOWN
14066,-1.4562257806386079,1.3963525441494051,-0.06756891527716921,0.17962366894902504,0.002916166312403254,-0.5234983289252019,DOWN
3387,-1.2988956589598226,0.9771028613030033,-0.1302251994187522,-0.4711574959360785,-0.06369793735155845,-0.6946970564653816,DOWN
25643,-0.1352737676072954,1.5874893843293096,-0.647681664906528,-0.8767705159244944,-1.0558730786162032,0.2599881645298995,UP
29481,-0.08885881501685144,0.9002876689794134,-0.459447194898236,1.4299404490194243,1.8490275642582072,-0.16256038091528602,UP
28880,-1.294371291182084,0.15074877521464128,0.6593093536031898,-0.13287165769570952,0.04683013390809762,-0.37608207821030726,UP
28357,-0.019043428453152905,-0.33981100307017076,1.2093632253474604,1.8238224889644292,1.9245249599000835,-1.191889334736996,UP
11136,-1.4829080652634794,-1.6683154631425787,0.25585754562810525,0.17925716728120622,-0.02193564280272048,-0.6632023888314696,DOWN
3103,-1.6068513625348237,-1.3754624671070814,-0.32833100230567497,-1.0805845943528771,0.09093023239125507,-0.5556202453497792,DOWN
26842,-0.10001065563820258,1.6321265352928382,-0.1437843102130406,0.013125285627122396,-0.07950599804013915,1.1606181504857052,UP
5723,1.2372876719565982,1.446766905527738,0.5151824638810899,0.9830513523128775,0.3971334303938189,1.5036546302065452,DOWN
22955,0.017717832398966682,1.83118456725304,0.29652380747332385,-0.38115093838272146,-0.14167104048235174,-0.5290366697552716,UP
36130,-1.325134678108828,-0.06302404216465601,0.9266022587799436,-0.4545326452302878,0.05630604477308389,-0.6361200166603338,UP
23569,-1.7563320170744092,1.2675498517628823,0.03575244169418951,-0.017927699979238126,-0.30554449981176857,-0.9648349913211791,UP
30881,-0.028446547872223588,1.269273200299254,0.8031852266119306,0.38826621940059747,0.12125128259872493,-0.7079099300052096,UP
31710,0.004241106748493595,0.4923349934453506,0.6876537325088978,0.6167353082592639,-0.2877447960291915,-0.6092675963839636,UP
10143,-0.11707629595174365,-1.6129947696023241,0.11612846626043123,-0.7033825465656435,-0.18022672653834282,-0.3216921978995604,DOWN
24786,-1.5085808522354114,0.05619647898732792,0.9142898884371153,-0.6367211219304587,0.03614183814110837,-0.557728089020093,UP
4340,-0.19977673272430713,0.5956512322941617,-0.6565989280102829,0.8267026870475145,1.5913619794968095,-0.18223795467421666,DOWN
34732,-1.390670698051715,0.6761879104027734,0.5404459807641402,1.5910196823752956,0.1062981932182629,-0.5138551569157099,UP
25566,-0.33936571252183867,-0.03697068431973481,0.33778204800977685,1.133410042427005,0.09359610644047979,-0.5721660949560571,UP
13587,-0.15445793328750976,1.8861976202755466,-0.8012524336730481,-0.550740803824876,-1.4629026250829331,-0.8617552643588469,DOWN
11616,0.03699928888812552,-1.0328846528653395,-0.7600670559877782,-2.086481907754426,-1.7991195341985442,0.1176605759116697,DOWN
34983,1.2152131280818217,0.06259088078548254,0.9250415310484958,1.0721176116650224,-0.41171724417933775,2.352643197712279,UP
27436,-0.3107280087575711,0.19250926825656706,-0.030911024721309716,0.7678643434438254,1.4865622015562248,-1.88334383824986,UP
27738,-0.09762274460942069,1.8550092852994366,-0.04733436503823704,-0.6447597771875582,-0.029254781253827203,-0.6713548256330362,UP
36810,1.0710761843827308,-0.2998137889465269,-0.8216117760262154,-0.45515659265391795,-1.4240386317560692,1.9771919755627065,UP
35342,-1.4368546971160936,0.7303064515031721,-0.09011443364744035,0.7501390864075921,0.2468517312046949,-0.5373263222269667,UP
21260,-0.16285466400367254,-0.08601090338631988,-0.5020092256603436,-0.2812864988208306,-1.6636511863817358,1.5548893697730213,UP
33267,0.9130955299979745,1.3939953365234774,-0.581476659206741,-0.716400748985563,-0.8369162797224102,0.41643331852875776,UP
26074,-0.2704405086494618,-0.5667073318895545,-0.6777228358526114,0.5044626798601595,1.3763761859532182,-0.32279779104870604,UP
37778,1.1830621018066514,-1.6766550075322524,-0.5524774526641305,-1.6476182533048778,-0.6071186175157474,-0.5638242914372356,UP
28946,1.0613285491336224,0.5011816015538407,21.495267870983767,2.490803593259287,4.895548014709148,-1.9984199181717486,UP
13757,-0.39654552996347614,0.15125956367244736,-0.5801342143157515,0.11302667164581495,-1.1114912884728407,1.7982992234112434,DOWN
3470,-0.32113619485759815,1.140692770821367,-0.4435310722642458,0.6109227934890711,0.30867210679947404,-1.3147857879733416,DOWN
16807,-0.3762502489991129,-1.3099816511272835,-0.09098356070586061,-1.344230596681116,-0.21013162916403577,-0.12955091598298474,DOWN
3439,-0.053225751219909384,1.2425210519568113,-0.5927807591181798,-0.6333872109797006,-1.8205282733845172,-0.930186947351002,DOWN
29312,0.018747913755716675,0.47875401921898925,0.04147651857730662,-0.9926434644822448,0.12911200230191838,-0.18174166882639198,UP
11637,1.3272948339588106,1.17455223791218,0.1116832617096424,2.0370336645098064,1.6299574269279558,0.33136487837352613,DOWN
20332,-0.24728411890524282,1.8283872256489144,0.6414321397147227,0.6029805385074399,0.24717457231918621,-0.47399425353345515,UP
24396,-1.5067552558884574,-1.0865568871767872,-0.2665430387861316,-1.5480337537220699,-0.2799598533237646,-0.5289695927097758,UP
35449,-1.5622805020788484,1.4794560105419388,0.48623607020844284,0.5170541421314663,-0.10375900302898759,-0.47235230778613624,UP
4441,-0.023538766889691587,-0.3107414168825061,-0.04608580530948353,0.9697225553247932,1.211976559581861,-0.6440903446881732,DOWN
22373,-1.5258388399193814,0.6528628564458727,0.6484436569760657,-0.5855691200655296,-0.2601889338948983,-0.27489124586287556,UP
18528,-1.2694793594565523,1.2601212933464538,-0.12694004952619026,-0.036268933638230146,-0.02436114595873673,-0.573306403781309,DOWN
24557,-0.20629659120781815,0.5991376971793909,-0.4278209401635601,1.1282613899256775,1.5750090222537363,-1.4489708000260877,UP
30367,-0.15798709202851052,-0.43435620956748666,-0.3803900794039135,1.748499779564053,2.6940497165570827,-0.29556356270749923,UP
31893,-1.1440258280378244,-0.10483880813178792,0.9047424364769234,0.43442771691664145,-0.20967095140161618,-0.5337225134380176,UP
22793,-1.501309996418497,1.1081952357387417,0.3827070630946327,0.44915507275963806,-0.12581904870799215,-0.8249104291147016,UP
37676,0.9095555232028394,-0.8021508695244994,-0.593715837236073,-0.5862951632020965,-1.0149755114518528,2.1656191714474695,UP
13385,1.0699123926119687,-0.2170603989578036,-0.35429430184174987,1.0017235842956091,1.1468833518193708,-1.499476916143456,DOWN
33453,0.011775359779856137,1.6171217250784649,0.5050465041768876,0.052183877443783624,-0.4004231008792413,-0.35240084131401783,UP
21755,-1.0680709248169253,-0.46590756160646507,0.7331804934180239,0.1569114782039145,-0.11168916323033763,-0.42317455423854483,UP
7713,1.1432153968955652,-0.958336376466679,-1.014575306924535,-1.863011550384214,-2.110213520178193,1.837653087943365,DOWN
22161,-1.5448150329977235,-0.8592851279523579,1.3594522428274398,0.15792430657622153,0.019061745347330274,-0.7000765918742637,UP
7401,1.0716467930370974,-1.3917482341264111,-0.4946691371336759,-0.8299569683657135,-0.5894722078783357,0.7614520265654676,DOWN
8714,1.1363211888996798,-1.0283580903318186,-0.9078536629110788,-1.5585974075303195,-1.958236517438857,0.37281945086811186,DOWN
34894,-1.6805177101292061,-1.0116413085239837,0.1504595562970202,-0.25852306133698316,0.1394488356965184,-0.3366947635982165,UP
25367,-1.452898160662671,-0.36490268068847415,1.1846609231651506,0.36499110259870915,-0.2762378965154685,-0.4997677510788377,UP
5886,1.290690240589116,1.509600871312936,-0.6612071334370301,-0.4512142755146604,-1.7988485315250669,0.7878774988171836,DOWN
36884,0.9334940428997398,0.7019967931912467,5.146817220788576,1.5412410371881617,2.115030867110269,0.1857681617879808,UP
33350,-1.2397286510128114,0.9592666657478712,1.1077985609774115,1.053110031553639,0.0393736915479341,-0.6818208909346684,UP
21268,0.011069222196904926,-0.7653858049914489,0.28981151662091337,-0.24150966624583708,0.1319853238262434,-0.4665382041725664,UP
28099,1.1694034314505555,-0.2947195513200388,-0.022953774863167187,0.6471466714800552,0.9513723157445216,-0.8733747475062116,UP
34404,-1.2435777914547417,0.7462798930566936,0.5621838349762235,-0.8042147078530679,0.09691423031417006,-0.4883110813631264,UP
17222,-0.038688577167941135,0.8449791528567716,-0.41582818160172685,1.1577488894469756,0.14963090117457728,-0.3207570497768334,DOWN
4280,1.2159521728223064,-1.5260878592638174,-0.7476641203357868,-1.3697296384552269,-1.2161295078672691,1.6161277737409867,DOWN
31863,-1.392605794435445,0.9256500322754044,2.408745209665263,1.0676378378412072,0.06698111706001059,-0.5838077346535596,UP
18639,-1.2400428134902703,-0.15299159723078942,0.47222001745289766,0.1557062262978047,0.15277148245218458,-0.49140059126765595,DOWN
28959,1.1944567070180336,-0.4837261781736522,-0.08468800545403632,1.1011827096757696,1.7052815974900706,-2.1996632955891275,UP
3294,0.03485541882400367,-0.942994551121245,0.38638388123576656,-1.9576048864957023,-0.10930899349516547,-0.5639519914230364,DOWN
5646,-1.3002468530905407,-1.3971054325100911,0.0025849990047295685,-2.4793135688520627,-0.20020130753526777,-0.6841329158679469,DOWN
37182,-0.19577942468805004,-0.6383645039219167,0.1270142300814333,0.06970264450657236,-0.08542059729243132,-0.5096607316682414,UP
8249,-0.09119819536713243,-0.5848134481745806,-0.22987042230373822,0.0870120130665624,-0.0047964832304188895,-0.8159857386578706,DOWN
16644,-1.1909887861974036,-1.3210045314754473,-0.4796830139572157,-1.183671595591609,0.13707238193784793,-0.4385204319271348,DOWN
37447,1.1967098111584498,-0.7336674262556335,-0.33853210968611325,0.5317992088344861,0.22209034174429032,-2.2905025169879463,UP
28771,-0.39145597307294633,0.056532506305374125,-0.4035563849794196,0.5247792891754394,2.220508837287533,-2.2717148273877807,UP
38308,1.0214065031298238,1.6239899334420054,-0.4481715778507485,-0.8157363110152563,-1.8992636608808402,2.1944371603195383,UP
24688,0.9885373119207596,-1.9244787392645257,-0.728104671043019,0.15946134141971854,-0.6382619938843507,0.7184211953925953,UP
11524,-1.706996977540609,0.6182345658471258,-0.19831589860639678,-0.34013331849174205,0.026128949404981172,-0.6769977583854228,DOWN
16924,-1.449355454419296,-1.5053832220457863,-0.5495102340212883,-0.5798407049563794,-0.04808153578962934,-0.5676406951130021,DOWN
21388,-0.12379674203582672,0.8466789089083367,0.25764872393510424,0.29037382251281874,-0.20048536775789533,-0.5475512622592349,UP
29461,1.1870352639501685,0.4848922025752136,-0.15784461068618122,1.7138143817594098,1.8997557875607376,0.4123923480497602,UP
30240,-1.549740686397179,1.081485040640186,0.3678274450941967,-0.9413878877545911,-0.17907565508379664,-0.519485914743757,UP
26504,-1.4112414630045933,-0.5587627915263115,0.5474698910861076,0.29453560058423744,-0.059219792678492617,-0.41602148046212684,UP
2495,-1.429219269480196,-1.3101320625774173,-0.4603392401880763,-2.438247852685027,-0.053920174270012916,-0.3987677912433488,DOWN
