,rent,ftotinc,eldch,yngch,age,occscore,sei,poverty,binaryClass
452,-0.4715222874767486,-0.21533721764045288,-1.7507625704446073,-1.5283663083023387,0.19326044358001154,0.4556942152379486,0.7345465075591074,0.30283719666461895,N
12374,1.8063862663663863,-0.011113444125932181,-0.9399358887705815,-0.991762090317573,0.4509782884819149,1.7861133173985042,1.5529216524816187,-0.8270141180731387,P
4067,2.2844313966540977,-0.08931373259329208,0.6586715841677706,0.8096179049247196,1.6461121389132203,0.5110041828524339,1.2094851452209534,-0.6809718408955223,N
10783,1.084740855307372,0.006221902904435195,-1.2998401770152717,-1.3519173654975936,0.35557986789661344,1.0543160608731499,1.1750889222068848,0.09445089680085736,P
575,-0.6577687332650354,-0.43692112157534835,0.47774358605863754,0.8973347642722671,1.5358398047845383,-1.0017546444120664,-0.9229665013144321,-1.756166986605131,N
10280,-0.6602031303596329,-0.14024726277880012,0.6889185824685305,0.47777800681480675,-0.9724774144663119,0.37084003700725787,0.6402549451644607,-0.5424205116336378,P
12986,1.5117329540621385,-0.03700600000545573,-1.127621471490771,-1.2330273055681333,0.518542062270713,1.2403803698357636,1.902593009659255,0.7292731258097552,P
6183,0.4790777937821323,-0.27594096798064455,0.6137156801035591,0.6796256988281333,0.5234575127502954,-0.3677638812519236,-0.8417335216593438,-2.029480236578076,N
11135,-0.5085992279131281,-0.05947264517507135,0.9123641629673227,0.5824371314935666,-0.5808484767912447,0.5403284487804786,0.506123891588278,1.2704555669856863,P
5890,-0.5490798221992135,-0.13752019987620223,0.7248176025556895,0.7062503743401133,-0.779746972355351,-1.1486762905653232,-0.9009523292655912,1.0982407173157551,N
5073,-0.8459233333630698,-0.1618747313160338,0.7130200065137383,0.7372912574723067,-1.6363029889440355,-1.3530880131065308,-0.9681456960597885,0.8477833682995191,N
1844,-0.905506762202159,-0.10891000241422781,-1.5680267488022757,-1.5357774866181668,0.2501331614244609,0.7241787052769598,-0.1843331068211146,0.6038902740876123,N
4019,-0.7536725573038151,-0.32895374129510374,0.37104866070011616,0.5326465776830034,-0.5316879501319186,-1.1727970091604663,-1.1618642539015,-0.29257363401589165,N
154,1.23431344812543,-0.14719394193041055,-1.710452404399365,-1.664946643799415,-0.6115867843944895,0.16238137263798175,0.5339553226883379,1.3147451126022307,N
14825,0.799009669304493,0.08714178616618479,1.0811795897782275,0.9654882336152101,0.6825784813691851,0.255921743048657,-0.47011825148577957,1.0036459704109435,P
5205,-0.9091202594238508,0.05899883116668983,-1.4606649931125484,-1.4222277941409096,0.15707328772845358,0.5079553649710142,0.5705395545816013,-0.48689718494285184,N
5900,-0.9208953969983236,-0.10001599239086786,0.7741619067532333,0.5318931113670339,-1.4847371588833462,-0.9720565895462759,-0.8717767740130219,-0.44722369702889697,N
8910,-0.6361119091288554,-0.3293386332478657,-1.328864657123064,-1.6326428301439913,-0.13522421739359317,0.26617497484598,0.6706797507725842,-0.04542348458914441,P
9059,-0.686210139705945,-0.14669671456872924,-1.549181572497549,-1.5393434073851173,-0.4784572939630809,1.384390286060941,1.640603457590374,1.446795795770178,P
14291,-0.6638152620231988,-0.07125458589814991,-1.372982015354895,-1.6194172206747466,-0.5758167406483212,0.5377546496854057,-0.3987942434473102,-1.1736227282776606,P
5873,-0.7794841420519344,-0.1997475072053459,0.7392041032202704,0.6746496791509862,-1.4331016919359338,-1.1481095286960068,-1.0652333313758453,0.33991391298264134,N
3719,0.5209010284047821,0.03975338656771821,-1.593490789814953,-1.58066586816766,-0.3318218033218621,-0.9726859236083517,-0.9142128588994655,-1.3492324789020398,N
12620,-0.5889165258126099,7.4013278629234724,0.8273878735373871,0.7486336482915925,-0.6231951160231936,-0.7470364017933786,-0.4256053054006182,-2.0892725582910923,P
6842,1.212225592539038,-0.2534353253118704,0.7476139904540081,0.7502699491098499,1.3272733982765652,0.5619677494021328,0.44495310171558183,1.2916740092368084,N
11251,-0.6611293837523312,-0.12327510078249379,0.5290071583295185,0.7983653959807755,1.2110709196005658,-0.8120481542870004,-0.5712990357490988,1.546845638315333,P
6201,1.854256906458724,0.06956546648868958,0.6892198418174285,0.7479968665872667,-1.1694731193998167,-1.138434295686914,-1.0786972172758051,-0.3300249725188471,N
11857,-0.5818077787974361,-0.07562183602732095,-1.3877752600819455,-1.1478144775590118,0.37656617959724886,0.740832840108045,1.069726164899468,-0.05775876850939221,P
5642,0.37556176874256564,-0.2898657440581321,-1.454739882175371,-1.619814957260901,-0.828375037514677,-1.2691985107542325,-0.9842062550607533,-1.2119526717732005,N
13582,-0.52831323792934,-0.2270325190490958,0.7058942523185568,0.6805139579101225,-0.32553967464354017,0.8478385675076447,1.339085974607622,0.26395103202696263,P
5225,-0.7886692374954187,-0.1608598882009114,-1.3631802168489178,-1.432071180450227,0.8430893634428988,-1.2907494490752482,-1.1430404838927941,-0.21621007249924523,N
14355,-0.6991048319925541,-0.09889822319397001,-1.042772531995885,-1.0789314030986832,1.4251784190884222,1.1034260893101273,1.6870886524505626,1.1362527384516212,P
10004,-0.725289492850437,-0.2741427655110381,-1.172698707168886,-1.4044676300582686,0.8746859285986294,1.8232110411273679,2.1524561478626008,-0.2992007465597009,P
1096,-0.5343913812465673,-0.3230745850713314,0.8631365721539627,0.6502815321095797,-1.3319637941512437,-1.3285091824710946,-0.7936985002930131,0.23638169986909052,N
10365,-0.8591742397640132,-0.393512382062042,0.6674181736861277,0.665780847221832,1.0078581759982816,-0.7386087405494497,-0.7890700534672012,-1.5411276655716528,P
5206,-0.8360663591950481,-0.15947558357531644,-1.3988207648409157,-1.3576196596564134,-0.09858827318727946,0.5067732856542311,1.6837694383002135,-1.9078112468733002,N
14478,0.3948797855472921,-0.23619775887962918,0.698497206654618,0.5584422681475756,0.8789892905519895,0.3887137628588318,0.05220035666256617,-1.0246247708438787,P
14385,-0.7791653289176779,-0.06434258475113126,-1.6889608070501612,-1.6364333286654786,-0.2361437229349354,1.6208668786853604,1.740917948444378,0.05555440382414803,P
10267,-0.8605442523621634,-0.09065426919226933,0.6666017991668365,0.9094384711852227,1.3302802929804673,0.392670725011332,1.214495456934032,0.9654944054341095,P
13077,-0.6308489924967999,-0.07827757901000344,0.678457501904139,0.8028042446459395,1.1413952782398131,1.390443869351305,1.4843941820612976,-0.025498359340388542,P
14174,-0.5001876686071092,-0.1609031478766003,-1.6959924964322841,-1.54945692045734,-0.16252461539258106,0.26869176200656325,-0.6606028016153191,-0.5137187089804739,P
9163,-0.6352764713939708,-0.1523748595271583,0.8556669336059168,0.7645201377030147,0.16420081990013013,0.1815192449153726,1.369998282439696,0.5009869467677114,P
9725,1.167167549873194,-0.142125709006742,-1.0871335860035833,-1.3065463584219597,0.7799043629806164,0.621980037458235,0.24834412930556501,-0.46849548879490444,P
5911,0.6861287843760757,-0.31600494527335155,0.5186234664977782,0.7364628881345171,1.8810572950949849,-0.9968559240647801,-1.0017456093292771,-1.3056037941714183,N
4919,1.0067342364159282,-0.11963354242187488,0.7752420097644769,0.8483024835034065,-0.8812115573566274,0.4332936693960338,-0.31710721813276227,0.6894284306548562,N
3879,-0.8014138952227869,-0.09733653671493783,0.7922213304566087,0.6758315773871921,-1.4034312463019982,-1.1185727739253772,-1.0679632177251066,-0.3935882436572772,N
486,3.6065003311024695,-0.35106685053500786,-1.564000624450496,-1.4560627269079889,0.3036863743977994,0.20305420247396266,0.802436314402317,0.7289838529149109,N
13813,-0.9001174710824815,-0.0022736417035975898,-1.4770994782539502,-1.6301744996504164,0.7739205596448907,1.1630988528319524,0.37114839525543886,-0.46626775539067467,P
6879,-0.8986041407127505,-0.15784793815504372,0.744845730368697,0.6927906638338219,-1.135997661403469,-1.0327365713333732,-1.0684278646866079,0.9334349571715302,N
13953,0.40123964308841953,-0.49868964580251185,0.5013591847604759,0.7720350144807612,1.1929125455929401,0.2550017768421826,1.4137317307697665,0.6268501358555525,P
12030,2.304251258932234,0.02600728953385434,0.5470168500458388,0.6203947116129387,-0.9324724441934953,0.209471612114573,-0.3059911294839367,1.092862214989848,P
5590,-1.0096774069685157,-0.11382498242797158,0.61884515728329,0.6964635173215195,1.5841649896095615,0.8308914349498906,0.166600718399596,-0.8050504465402154,N
8664,1.1287312832107013,-0.13468394003760165,-1.81177815690556,-1.5434891448763022,-0.25733930121305615,1.416931540193823,1.9803202867721768,-1.335717108016105,P
3144,-0.7305912444037482,-0.03462917239146918,-1.22536142624075,-1.6146917427745426,0.08559542090427374,-1.147016177892184,-0.946556568276354,0.7407618013859144,N
10018,1.9284565977382389,-0.1692006646826178,0.6993307414486142,0.9770534432846885,-0.35642051741515224,0.7692794149855129,0.6707706722575333,1.2936211923833445,P
9158,-0.6748316588924076,-0.2214373494708528,0.7088724207351906,0.7290286012368272,0.6410354911148197,0.4928574738252013,0.7087563229760063,0.7053897681121363,P
7235,1.2399284555419086,0.07004748313947882,-1.857313981129299,-1.9101236199947005,-0.8281521545761247,0.3412677609836959,-0.4183965014858408,-0.6482864633521657,N
5036,0.44812468713570874,-0.10831128535578992,-1.3912175964001086,-1.653400909220771,0.4111042105982365,-0.9471836879229049,-1.0879211298594262,-1.980295417239114,N
4951,0.28453704188252704,-0.3650764973593821,0.7075456959079257,0.925363411423737,1.6545800113637374,-0.6809621073829566,-0.7596502924863705,-1.556121304887396,N
12420,-0.6640488341755371,-0.1001618061804758,-1.546520241513284,-1.421539974685434,0.058570216485745764,0.6405126645401619,0.3653708379870408,-0.6845452605281255,P
2060,-0.8492645588316983,-0.10470641820599183,0.5849364739908278,0.6225085987167212,1.271173409865874,-1.1742327419059573,-1.2808911256459041,0.40851250482261703,N
7603,0.6699834500416783,-0.16731603606601683,-1.1231760451903121,-1.3836574335104017,0.6906551027900827,0.4119699355464038,-0.3003877058014689,-0.339410046617006,P
2095,-0.5924936540698658,-0.17044756283579507,0.7712698293711787,0.7368279233163937,-1.385054287737546,-1.2864613409655483,-1.0540934570122371,0.2982692101683607,N
13422,-0.7505279337239465,-0.1892840409417401,-1.7653322213608593,-1.2717497689211614,1.0740252398076178,0.8205807193973114,-0.10238339816841024,-0.323029433835848,P
12886,0.44995726148268,-0.183920322897751,-1.704471387259497,-1.6694564468936177,-0.3238089290033802,1.3035192555575223,1.2514187899096754,0.6152150743397992,P
6952,-0.6451619814449527,0.10270540136219172,0.5886994161280066,0.715910157085985,-1.2462294095794497,-1.0365546716339518,-1.0378974404077999,1.361868032356896,N
12644,-0.6262634137767686,-0.04277536334345505,0.8633051501055029,0.8258960281556186,1.0309872127826358,0.9428130479575161,0.18919106203477187,-0.18447798913441138,P
8656,-0.924451998738022,-0.25780417325963545,0.4713717364553348,0.7299410538402538,1.2071808984602301,0.18871602094044615,-0.06549361176141016,0.5130315693763264,P
13006,0.601388052434053,-0.0930614943741854,0.8111134883519963,0.7994528477004335,1.1728461588880013,1.6312572218110428,1.2609576988352051,1.2823805288784704,P
14827,0.9891061971391497,0.01647241398415701,-1.3245722220568752,-1.3294818419400627,0.18592757069708735,2.0540080564894794,2.351950433142639,-0.029139521876756093,P
521,-0.6685801638974372,-0.13776876036756636,0.8696410331826092,0.7510078714384733,-1.5239127160704906,-1.1848789207667214,-1.4248168351114878,1.123559734750964,N
4639,1.2714171325642785,-0.07539303615610082,0.664528090950749,0.5774317898210678,-1.1884494614500867,-1.0923711518387722,-0.8475030242801677,-0.03804453151417067,N
5828,-0.1076019315810445,-0.20432057521592378,0.5808573696132966,0.8823662278034997,-0.7192740241409814,-1.172253905967128,-1.1591638287345563,-1.610823531372852,N
13612,-0.8302885647527607,-0.2885220899007387,-1.3890529492245733,-1.4732616550841275,0.6655226281327203,1.0487251134921258,1.5351664493242159,0.13072675559793667,P
12714,0.29093674369873157,0.1160829011229162,-1.617644558974371,-1.4894355775993295,-0.026645589209481808,0.4468837203765844,-0.04762209791618707,-1.3716941997355288,P
12513,-0.6590213957433985,0.04524300949507695,-1.6760729119415572,-1.6992306360304013,0.05865596196712887,0.9691230053391088,0.31474102093457834,-0.648880323622826,P
11500,0.5254639614014655,0.0655767760772831,-1.4270203132651487,-1.7303760332379448,-0.23030890742579946,0.21234132864577354,1.410985786057764,-1.1467947952017306,P
6807,0.07549383251693037,-0.3465610311369348,0.4890879735551906,0.7819944037499883,2.5570423881977242,-1.060173694704422,-0.8932925210474192,-1.000716365476936,N
4534,-0.7739032746109256,-0.09746052179922875,0.8044288137879355,0.7102247326521025,-1.7912406374614414,-1.2470539125536462,-1.0807550379433193,-1.806434091428102,N
675,-0.5568652375446177,-0.0715140961962193,0.6436246287158003,0.5796462532260778,-0.7609690636431772,-1.2405656729010415,-0.8911570913712872,0.22666266968785231,N
3146,0.31539236086279687,-0.3188893812789381,0.6779157092759132,0.7216378632800222,-0.7219338045115331,0.06105712692023971,-0.6765935596862891,-1.7408933436016774,N
397,0.7048930504392699,-0.14536580489380832,0.7441902161737526,0.5474068407334853,-1.3911146497331817,-1.3539699393307332,-0.9652509785170231,0.23384595106332776,N
7126,-0.810281261731399,-0.16626237708358405,0.6276105730674932,0.6289368887400383,-1.22345525148053,-0.9754058830301423,-0.7831157554093365,-0.27951193640225935,N
10370,3.9617834165231276,0.0743661776881438,-1.3272503233063802,-1.138569014111637,0.4768786730213508,1.133078432544493,0.40324575437310267,-0.20483618136215065,P
4392,-0.9503474699179296,-0.4775129132106577,0.6462812269948736,0.6993520051491003,-1.3474604363343459,-1.0493433842743716,-1.1114334528997232,0.3571470623167883,N
11730,1.0932470524738216,0.25905591249159354,0.8847644424817476,0.6453651312880673,-0.3204102114081757,0.1141676282239074,-0.3240565535255517,0.6500969698056571,P
14752,-0.7260356185378982,-0.25236981257434454,0.8417251288398129,0.6866038815912218,2.1369636038792224,-0.13207443948837272,-0.3364439204281635,-1.3323296368830226,P
33,0.3570993251598059,-0.29113354138760206,-1.778071052071254,-1.6919235023787151,0.5444492154559191,-1.0131350948494402,-1.2401227867013023,-1.7561008234891378,N
8645,0.5540047199161372,-0.03897677901080765,0.9679366052595959,0.7290707231241045,-0.0601817168924761,0.3308925632386255,-0.33287530380040675,0.7918594454559609,P
9258,-0.5964356047212229,0.018855418811574765,0.735102386204549,0.9818682898129485,-0.6045177337108818,0.6769048157811509,0.09864805062049575,-0.1969165257004323,P
845,-0.9056160669908931,-0.13485587504130384,-1.318278629691833,-1.3294926623751606,-0.02980150456819862,-0.9623926259914268,-1.1253226515664763,0.4953314629721874,N
7118,-0.8575091955918833,-0.10037183054313065,0.7630903279406974,0.518475499406081,-0.5695811482002203,0.44032787819467184,0.8821487032587203,-0.15634769098517903,N
10688,-0.5645600337659258,-0.28411461456760334,0.8360181468708892,0.8706705846211972,-0.7188977511465056,-0.7755698424596364,-0.6699319283342695,-1.2647499331008436,P
13428,-0.678387416379325,-0.10636393198875829,-1.0865889684760817,-1.1809888313215031,0.5871712015913684,0.4959807518556496,1.668033898047886,1.1797646375851034,P
7968,0.7890188358797725,-0.3695574799762967,0.7371398999247113,0.9514829930545416,-0.11008231616649816,0.8598749052374303,0.726563619112932,0.5096655261693483,P
3771,0.9812914839546427,0.04481293664547681,0.7103543588919761,0.8668134077344523,-1.6136877362025388,-1.0981558554155828,-1.0747558225720775,-0.46451985291849857,N
11772,2.0083261102040573,-0.11444317445737263,0.6913814302445566,0.7743572530410684,-0.695163385028326,0.6338166663727086,0.49761215102857825,-0.1508354122532508,P
13052,-0.9144726664921389,-0.020639323908633718,-1.0652160380342839,-1.5110470757086691,0.5029250861787893,0.5633924633521004,-0.07263368421827127,0.958876792021359,P
4672,0.3827682987216642,-0.042525579351869236,0.7824311296199812,0.7777532036670645,-0.3830082354981731,-0.4520396897033187,-0.5721144709258086,-1.0447546563101484,N
5569,-0.5428841201488763,0.27906765848657156,0.7863046987431425,0.6212025016117578,1.4860934290158152,-1.0952465395650233,-0.9372292153498688,1.2006345700956418,N
13239,1.2702063720969285,-0.24087972865042684,0.7667701626877641,0.5225760122970275,-0.00818559350084802,0.7221461847972007,1.5416470130245736,0.7706321759462047,P
7419,-0.8397737297986735,0.031735556790305375,0.664035765401374,0.7039004308042255,-1.1274593008862581,-1.2640780809825953,-0.9403327694031185,-0.09122956740176784,N
9426,1.9880329122874976,-0.28363235347609445,0.893686116142735,0.8257424976531735,-0.24213381713346976,0.37753716600434295,0.30916068948713327,-0.738412921204905,P
7446,-0.7152274713792508,-0.07909510832388528,0.7222804327832405,0.5381576882416037,-1.5469650751336128,-0.8320338332664434,-1.0555929058795759,-0.26173378794731517,N
2984,-0.7772371276479714,-0.035678007814663855,1.0094979853047126,0.640656203746086,-1.374102350404527,-1.2663057372628417,-0.9923592989225419,1.1152092967110516,N
11008,-0.9021145173845955,-0.10915215257912243,-1.1973610003120694,-1.6278149321498216,-0.03142192334442223,1.878846300691954,2.015748420896118,0.12728171764084015,P
1826,-0.7364475587727207,0.007411083757488085,0.7403387457612123,0.5866097606058326,-0.8979122092808007,-1.313604641815631,-1.3835901170961833,-1.0104039432054719,N
5745,-0.65551158431234,-0.026720603571665835,0.6919641028455334,0.7819308820671841,-1.4258016722222266,-1.1417222002215024,-1.0790054875929864,1.2409049942442785,N
7292,-0.7398768670207562,0.07627515535299867,0.9482407244701638,0.630986619599804,-1.374132265051567,-1.4017839699803205,-0.7006498716448278,-1.4366672974484789,N
13970,-0.7514000608839975,-0.18414418228484958,-0.9684534768426257,-1.149423781954909,0.68610395686526,1.1309639771154831,1.5306438155858473,1.212578276855303,P
6701,-0.7201966632587388,-0.10495956602802242,0.778126142350827,0.8024704717970741,-1.108939678583194,-1.002729051675693,-1.160200149439821,-0.41766566345365536,N
3884,1.2260815187840375,-0.15279341488671794,-1.3616419582204324,-1.4432730757778676,1.0794189087680341,0.2638919505768875,-0.17322827572515195,-1.6354414103340604,N
13027,-0.5065851323011559,-0.19661175683673765,0.5639592039413089,0.8444283052233912,1.6306873488774343,0.367315804400497,0.5640677410897007,-2.0489895793757795,P
1180,0.3165222460561856,-0.17678796482974848,-1.2734519904570498,-1.3597280506322516,-0.2527988704419247,-1.2875348806586313,-0.8282823365642157,-1.7660822316607352,N
4004,0.3359009424414805,-0.3589246765622246,-1.3952667246699793,-1.3609503973692187,0.5746626917508418,-1.2020766561304632,-1.176637461265448,-1.432310911743692,N
2440,-0.7691999258901492,-0.13439741669600622,0.6217426955526569,0.6669353937469118,-1.0843356908381154,-1.2350305657167522,-0.7511624211620364,-1.0433689969191602,N
1495,0.6766132599032568,-0.337877301998613,0.6863879933984403,0.6063003791626642,1.962527073482329,-1.1819260358518764,-1.0713212279518916,-0.7831761560743683,N
13026,-0.4996557223265851,-0.025111229374367078,0.3296443904456734,0.7078867189108491,1.2244534647287573,1.6630233903822051,1.3370202440655425,1.1622663221339635,P
13010,-0.7803927105455153,-0.3360943671915092,0.4510279138460865,0.4917939002736072,-0.8497899054702618,0.7072846109681479,0.7941024988075673,-0.8217745748369891,P
12129,1.4169424902724166,-0.39036926883122813,-1.4146934913292337,-1.4675652285315004,-0.50317888495764,0.5867278719586262,0.5257946129436124,-1.0628393695689458,P
8461,-0.8348005933579116,-0.03706318180477097,-1.4407860302286175,-1.4173896824239025,-0.19708240426164017,0.7215760789935909,-0.2378471083697013,-0.8630456158021246,P
9675,4.393617644579618,0.004010742288294303,0.7545309727349538,0.49273165608244757,-0.18521468086834728,1.0173133695183276,1.3955947282320753,1.0828193927171665,P
14944,-0.5743445332597886,-0.07483812306839518,-1.3915404853114492,-1.6513204835026944,0.3137448060737813,0.6097014275172041,-0.25793467325860675,0.8231815140209091,P
13494,3.6400106287670604,-0.1269898738398571,-1.1338374830156805,-1.3877717739230366,0.824373197056828,0.5848981169698805,0.7267267412487709,1.6573986752650525,P
6377,-0.6425553920642514,0.06814961032765826,0.7010358364620002,0.8081573469377725,1.593223706976869,0.35088040021918177,0.6713079696327041,0.743845185301694,N
13446,-0.6814243670654323,-0.18457841451879275,1.018882173132572,0.8565609356620553,1.1002424780543252,-0.6639367868722036,-0.8554922163087691,-1.9565808416258104,P
1581,-0.831929170645263,0.11540306632635697,-1.2831455128526834,-1.127128991258228,0.5996388955095105,-1.1214519340487183,-0.9654006445106741,1.3068937834037748,N
7943,-0.5049553221010498,-0.0980982690767674,-1.0838902361440623,-1.2827000742033356,0.5696744627502797,0.9488463097991546,0.7985029093390755,1.0874377394691517,P
3538,-0.5634254958576157,-0.10569780210657136,-0.41842905030157673,-0.6522557340805661,2.461310818116306,-1.1164004935845664,-1.1199848528472205,1.2815682727033575,N
7502,-0.41083213153876186,-0.008556742906041928,-0.7910194466827515,-0.8389242366818839,2.0040526561887413,0.36241361119206483,0.7887203024785485,1.2498842562259391,P
12769,-0.6622257999999975,-0.029494752224691584,0.4818978459809436,0.6610449734738125,1.291136908783257,0.6904601310702055,0.04286063338176732,1.270246366060349,P
6928,0.6289608586516275,-0.11193107587236342,0.6281471453454578,0.6876122903050427,1.0492258293547319,-0.42353537558380183,-0.7675675776808395,1.321387298228797,N
5845,-0.7396216487103525,-0.25734213601834727,0.6618883435483082,0.8791949861479027,-1.409367760988494,-1.1590493260588959,-1.102011252679574,-0.8328710036122702,N
4436,-0.7837506595329585,-0.22129805951849563,0.7242690165055566,0.6097363451276527,-1.182326167395718,-1.1562672294604286,-1.1182712659602867,-0.24028599825220687,N
6161,-0.5390246013214834,-0.37141605872146954,0.708362975941107,0.7208540395191029,0.1718925068624367,0.12097860330300894,0.8207987698062703,1.2794162105191056,N
643,-0.7752754625348547,0.22170690597547504,0.6286504724411383,0.8085596323552509,1.2337733914477207,0.7606884463437158,0.015440857987002982,0.11055044988971291,N
6582,-0.5205510108154061,0.12985270917454506,0.5393564674830554,0.44883983272622746,-0.4791528981437234,-1.0218041600490853,-1.1664563730390614,1.1585200073406898,N
6619,0.7253997158575263,-0.23727980342610655,0.7903215002409509,0.4178300679304433,-1.671295310926431,-1.2169437140892754,-1.0722679304150693,-0.40759470281319476,N
1087,1.7248433028550727,-0.12049410201318228,0.6970812077484123,0.7635067629317451,-1.6024446248942597,-1.0681089280985099,-0.8722867600490909,-0.9305325060107895,N
3319,-0.7579098996724206,-0.05402062053629704,-1.2350588971898406,-0.9717242291918073,0.8516354521669455,-0.9833323290278375,-1.122267805882873,-0.3946861622992038,N
7826,-0.6241735207731011,0.0029180781120548005,0.7667114594934091,0.5699663228422474,-0.7383537820061119,-0.2227407775370691,-0.3414959104739691,0.06505575661196666,P
5979,0.3019179958661533,-0.20932348892481564,0.629804155393059,0.6131176198821491,-1.1520004301144358,-1.2664607324254076,-1.0781316523982845,-1.8144876517066193,N
11259,-0.6989823513148316,0.27338396252977093,0.6234119224801788,0.8299037633304512,1.2322018149047225,0.486042933618563,0.6089123108096799,1.1987413773207427,P
13818,0.9164285713602875,-0.2362677788338639,-1.4257519633702893,-1.5743010309712457,0.041830160886231024,0.6708679699741487,0.2468028671841962,-1.1300306341948019,P
5664,-0.7697480066145015,-0.13521629049981074,0.45005087739760413,0.5759964426057287,1.3094000065889204,1.1800917757247702,1.4513204167853493,0.8398675240521635,N
13158,1.0090603384611354,0.0014108033510287499,0.7870639027173355,0.6995182267757541,-0.147054602917084,1.0109070186380813,0.739507639016971,0.0015985943523366825,P
4144,-0.8334202247519393,-0.2743192191252491,0.8882530940974391,0.7769724283025007,-0.7181969796390354,-1.0947506731998957,-0.8733775122578632,-0.8072025393823535,N
467,0.4520227053640311,-0.3337701465342944,0.6251475588282537,0.8621308938529586,0.18025559228564697,0.3577014991334805,-0.3105307966149159,1.0290981090011126,N
8740,1.702442709347919,-0.14632257982798155,0.6617515917232819,0.5103015903271684,1.183286081294514,0.11951843519316184,0.3896487841342492,0.8551046892267938,P
489,-0.897826969297614,7.408814395352852,0.8967223545254019,0.8810760663148366,1.1256527828179033,-0.9587212095304006,-0.9365966070545622,-1.8935214918274657,N
7082,0.5311399367810203,-0.07066602564479618,0.5449368546837321,0.7014840740364722,-0.5748902663477858,-1.0749206638464381,-1.0606849360697685,-0.7253781500180363,N
12406,-0.6403134241457092,0.02080663394935879,-1.3540945315756396,-1.0532797788877841,0.6269194897534308,0.7375127547902416,0.6873128482805453,1.1606726379155239,P
3023,1.167715304232336,-0.07045197148622008,-1.3765265768337458,-1.5119340533621295,-0.39502240844388725,0.2703670017883447,0.8206003152925495,-0.8830868104194891,N
1191,0.6291764086603923,-0.2016896656035058,0.6178415303888223,0.6934066219615557,-0.9411414756254775,-1.302443406088063,-1.0723339574356276,-0.3445653367457419,N
4750,1.4390693974099842,-0.1620270890468853,0.725045867702002,0.7467659623931681,-1.4001799161832158,-1.0659776324047385,-1.2070983016394015,1.421361789991337,N
7100,0.6308146244289577,-0.1292291984708554,0.8113648803472362,0.5964665791434312,-1.075672809216646,-1.0840754825563574,-1.0628904924804279,-0.8834537470496011,N
7453,0.22380216785414878,-0.21219942564374727,0.5926774038060754,0.7897007801935857,2.065090690385378,-0.9236279101448239,-0.9026675847213473,-1.3484564666498542,N
11109,0.5232418559624571,-0.22294593868152385,0.7639604101157967,0.6380246132235555,0.5980386727542302,0.44825207926228283,-0.7471448975854841,-1.235180244275873,P
8716,-0.5731642049409563,0.005166244807513626,-1.5924952094983458,-1.473735454810134,0.7561980192549683,1.729887851574721,2.186854525562463,0.764065775972688,P
14715,-0.6699648912079136,-0.06867775433267545,0.4963268323350838,0.9180496933663397,-0.49244935879265156,-0.12569243696151583,-0.4242231514699752,-1.0798917234012213,P
12397,-0.5725807107105525,-0.11108772163600569,-1.381379874177983,-1.3117842388985967,0.38999910747741035,1.3683219785248013,0.7975070914098151,1.2403331115001508,P
8818,2.2154142313862955,0.1926032968291239,-1.6035520875255198,-1.0055761487259902,0.18888592970920273,0.3897531672585056,0.5814067114959961,0.9057759161301047,P
