,MedInc,HouseAge,AveRooms,Population,Latitude,Longitude,price
6111,-0.8834577059576714,1.4888787608495628,-0.19413285922611098,0.23988129324580335,0.897302018191704,-0.8198582269721841,False
15795,0.9196553122012259,-0.2966393506870873,0.459956283709385,0.720765793684003,0.6715179556930277,-0.8684431145692098,True
3949,0.45286066703824357,0.41299104670154035,-0.26742962345070076,-0.7583552666002413,-0.6825710066628915,0.5655334948662509,False
5815,0.5318732663610573,0.24563975727392717,0.48337581941785174,-0.14617341791294758,-0.24901803338524692,1.1687766595478137,False
19540,0.8553555408918587,-0.5242598833082427,-0.039254996717248414,-0.2032939399560011,-0.929443817761699,1.3367592341790155,True
1416,-0.9230410487765355,-0.722036696157985,0.12379734531998386,-0.3375598460381115,1.0429731042992898,-0.6839954887800177,False
12590,1.0213967944821087,1.6441241083164648,0.062218309654366075,-0.4137023661385058,-0.5869011430784485,-0.009482534544585142,True
16180,1.5171100207384784,-1.5457662740698392,0.7781600918831163,-0.5203915329494807,1.78342642777781,-1.2840250728043867,True
16039,0.33791996558279047,-0.7076155107286102,-0.07735509634343313,-0.7409406887566985,-0.504573045683071,0.30499759398381815,True
20351,-1.0790684990310437,1.4913456905631817,-0.6548610508067778,-0.6469834745587321,-0.8194992260888218,0.5822743713660896,True
913,-0.2353194372095887,0.27669108084196053,-0.4540852947388764,-0.8030907034117765,-0.8178885998360768,0.7753868840221273,False
19084,-0.42769464186421546,1.5999991332102739,-0.6429195427912657,-0.6616734553125889,0.464636002361029,-1.0317601931140983,True
12831,0.25447008036904023,1.664361134724318,-0.3331550045242325,-0.6011928048272993,-0.9944046691571242,0.6138998099834685,True
18,-0.7613234603778352,-0.9751590672748638,-0.15943694543743192,0.851238887886352,-0.7024414021164707,0.12149871964730302,False
17172,-0.19368356792934344,1.5197109203492511,-0.11614426322419608,0.06984821967400669,1.3842477976818364,-1.7861049971389065,True
886,-1.0449349114398108,-0.7134758560798798,-0.32978800999106905,0.8991135810010037,0.32910901110781593,-0.3755488200561722,False
7983,-0.6104629980009197,0.16770382871337206,-0.02604976536056626,0.007412188355963356,1.4310185730849239,-1.2023899842716423,False
9549,0.15458919257087111,-0.7574099398508395,0.5707262473033886,0.12034837567920331,-1.4751972627534582,1.7239932452636848,False
3415,-1.2309733148208402,-1.0273734704950217,-0.07068494293245259,-1.1324039588500427,1.3245332085683124,-1.1823075408515695,False
12210,0.30322798888410335,-0.7570259036653318,0.5100890203268732,-0.40011253875556374,0.9907709989913775,-1.424939281478199,True
5726,-1.0804899923178644,-1.0433909645318835,0.48937952262068146,-0.7393315925599048,0.826903241922282,0.3183765938768761,False
12668,0.40297960677117767,0.12967100605097515,-0.8907953175241772,0.23177075856082185,-0.5677612973560264,0.44014887764589034,True
7746,-0.3130148838525048,0.5632284913352102,-0.08740465733831457,0.018322420780804843,-0.3370733427790186,1.2909321326523044,False
13874,1.47150122589357,-1.8360245573471317,0.6878966534425324,0.5384502628250483,-0.5879268371386281,0.6268011503531081,True
16558,-0.37344436571934825,-0.8850921155356871,-0.1333264813239738,1.6206845984517688,-0.7932936570521341,0.4384592013792903,True
14117,1.951087353340631,-1.1878444664357575,0.4340087891388157,-0.4753236249522684,-0.6915879511465984,0.690306304076262,True
8523,-0.9678843689878518,-0.9805596250344071,-0.0709941049603871,-0.16646587255050554,-0.6919672725999888,0.7194318605846766,False
17120,3.1425783113055075,0.9947675643337952,1.059712685501338,-0.6821047307462065,-0.17856142140422226,0.5850149942773893,True
8455,-0.2871526894643709,-0.056503282127574994,0.13669106452536384,0.13108874176945995,1.5071233405349118,-0.6145692757173388,False
12712,-0.13101121082567915,-0.3119330524611369,-0.5125593592507128,0.1784160521174576,0.4419786287710678,-1.757724061519526,True
3928,-0.9511088752191453,1.0081441927739716,-0.04968710734050008,-0.7011639722793733,-0.804487140526844,0.4837140066944644,False
6692,-1.1526507382514268,-1.918406263726768,-0.07708414721205563,1.0945176568056239,-1.0277024633168859,1.0150206285077277,False
16923,-0.7960103724109096,0.5131925585069858,-0.5103113762161449,-0.49601168768632264,-1.1992109785612874,0.8422824615113484,True
11229,0.13732925493669065,0.008607396666738598,0.32697944919133926,-0.4746283036741681,0.9226018030321083,-0.8324748289764557,True
15514,0.8078852110475674,-0.7130070076835164,-0.1446032953158108,-0.551281811235028,1.090635717131163,-1.2764767466422233,True
13630,-0.029543249847621966,2.068983266673646,0.17974612610508617,0.033253026214790586,0.831739787087376,-1.0391205556823484,True
15900,-0.3403585733680617,0.03643205916824499,-0.08709229865654533,-0.7100127905169048,-0.9398415236852853,0.7951666869666699,True
2400,-0.8239893469619324,-0.4240328343617873,0.028553248603386316,2.5395225411544504,-0.45021232447324266,1.3374146264522873,False
12848,-0.8042967520280995,0.5374436946138622,-0.4162153849857706,-0.15392708770196853,-0.19885077577029509,0.7868801763866848,True
3147,-1.32118041303729,-1.5606075741654983,0.8124847453421491,0.15747348745813905,2.008516410569527,-1.115282322712236,False
19440,0.8387986075974808,-0.0642122915641069,0.23716699861504753,-0.4686850615929728,0.7777165978286743,-1.0467825836856255,True
12765,0.4522018150463921,0.05910503027173031,-0.23814369819521702,1.1052085055654661,-0.528565270699526,0.2227731383960051,True
20352,1.4292127004163553,-1.0554934143339934,0.4315576475668587,0.48206259141355273,-0.42090762872163,0.2245978063410617,True
17378,-0.1100662954244272,0.5377028993574293,-0.39542963893243865,-0.08599234089642896,-0.7076786423510019,0.7244396264580597,True
7054,-0.9495033148889747,-1.6121966481779,0.4027027252435579,-0.9661749448188608,1.5251311469906357,-0.3115585513293675,False
13594,-0.1127493543634519,1.571496169483397,-0.15775706154313446,-0.5786844429074443,-0.3371170367899104,0.24295530044895852,True
11331,0.5345953259530553,-1.2082856313419092,0.07492376429242044,1.4600451115338795,-1.1327800127903416,0.5147265942275633,True
20521,-0.15683643908647837,-0.48960174839350945,-0.7793734110864626,-0.08681789275442986,-0.8042507723535838,0.633962194770422,True
6609,-1.18463790635665,0.9292244274707353,-0.35766671905653746,-0.40254055970403557,-0.7793571697545658,0.655277345246246,False
13463,0.3961027813141934,-1.36810454490534,0.26391122387661164,1.473216061401561,0.8596566014142285,-1.3930590486849552,True
16152,0.31288317462015564,0.7872603778573664,-0.1570289683238213,-0.19207483064657702,-0.883975781626855,0.6818423178272102,True
11833,1.6857182757382962,-0.8568155252606527,0.7500241830582193,0.27165153733788977,1.2092959025839163,-1.1111563922263576,True
18308,0.9325982166025721,0.658947699503339,0.09522131336459955,-0.1548038068800833,-0.34733774177226795,1.393817111776954,True
10011,-0.2269248747869913,0.22311795138939383,0.10337696100237828,0.7578712898766049,1.0414494403210224,-0.3302257246862139,False
13811,-1.268396293181272,-0.33635727702115126,-1.0006087576657952,1.0230581471426212,-0.7975505702615646,0.9962739100871305,True
1514,-1.5746397971672372,-0.11072822509301972,0.44993778872928475,-0.7770757204423803,-0.19309850049877791,0.4959218060672732,False
11406,-0.8354050506065289,1.0664980182222779,-0.8572208744008254,0.8093065288539057,-0.5248203109605435,0.7274883647855852,True
5518,-0.45408824786513674,-0.2953520018371505,-0.5817397920044997,-0.0036697410978029643,-1.0194808250540273,1.0011659524160725,False
9591,-0.20169014849555617,-1.2169162169288992,0.22409194099373886,1.0182902239665044,0.95603558716976,-0.7932718228515319,False
3768,-0.7747080146331402,1.1376463829979637,-0.07055430646520006,-0.04808319996460425,0.9513726330369885,-1.4518318877581682,False
7019,-0.4439742170202288,-1.381264041444344,0.20993733575788648,-0.1482001535261305,1.5033040136484517,-0.8211573764901748,False
14738,0.190606382704233,-1.115171155608599,-0.8655448253388145,1.3054489929465745,-0.9284302887311331,0.7454939751149487,True
5820,0.14635855510509266,-1.118046807045301,0.6419830012333292,-0.1563041156376655,-1.077472764160555,1.171393503652615,False
18777,-1.3516161161100264,-1.706808246532445,0.09832903925205551,-1.0708831097666782,1.6023363561619648,-1.022294803636738,True
2349,0.29798763686445073,-1.9627596650664543,1.0387049367446919,0.34793603217496305,-0.27136337375015385,0.8796955437739228,False
14156,1.6059687011200263,-0.850594684219065,0.4925333499769589,-0.19063285850490597,0.719003867341042,-1.3967582891731156,True
7767,-1.025439951753129,-1.2365052493715152,0.08686687735081357,0.334227859632911,0.6507363741694686,0.20353043865146203,False
14501,1.3214938799108567,-0.440531156385435,0.12486224298220383,1.0276894810236172,0.6476596074974436,-1.5990086759020006,True
2298,-0.4178859392197102,-1.1831839485048263,-0.3272143716732688,-0.5853696041456508,-0.8499986840145262,1.1499877839982724,False
12697,3.891486649112113,0.6376943834608286,0.40709135341431646,-0.37557881229175116,-0.8771615073462802,0.8866747818021224,True
20379,0.06612775164143811,1.9559361532481412,0.18351407318061927,-0.11096100001012583,1.354794298150338,-1.0221981461083736,True
14463,-0.5293684448976836,-0.04576738508170026,-0.8893156534444484,0.017850301939278584,0.4009745383790061,-1.2450910573918004,True
18952,-1.140473014994769,-0.47147941956841155,-0.7053339830776388,-0.6135101604621724,-0.8529009475796513,-0.41300190182665386,True
14715,0.5226589406877105,1.0925313894461897,-0.06319155667991973,-0.8742117772482678,-0.9675385522215074,0.5096844031591533,True
13964,2.4464214576054095,0.3454360677399799,1.1375570398988508,-0.13602290485105278,-1.3127182252143839,0.5300424584072201,True
1011,0.47335367270308915,-0.6852013312118379,0.05074695518369399,-0.05039017916250342,-0.8781459212502325,0.766491743526337,False
11172,-0.6112732196363704,0.373717422191256,0.02289789117855065,-0.8595039567389211,-0.6433090496199539,1.0939133920092958,True
12044,-0.6484204037210974,0.6645386565369944,-0.4391077277253014,-0.69536932290227,-0.8332238044613113,0.3123449334277686,True
18340,1.654846845321744,-0.5409094109332907,1.1114267262654443,-1.0150700329122637,0.9405072598311178,-1.480407167473258,True
7642,-0.839811613833402,-1.187614047672225,-0.3403396638935087,0.5852937225631575,-1.039066696498828,0.6067268475761199,False
19979,-0.07410288930016498,-0.09476682612342455,-0.02469679062017016,0.1959237571802839,1.058240134044445,-0.586345347446072,True
14330,0.9413089868525281,-0.1822031080249762,-0.09435719930095106,0.21754151974072194,0.5499582613953974,-1.1992914291606391,True
13339,-0.9346776338145413,-0.23080085302155057,-0.6267429596386215,0.0002952182542264783,-0.3944067375308421,0.808528931157401,True
7934,-0.5209849979746869,-0.17753580000901326,-0.2614173394145367,-0.8394723260441684,0.09977128060930518,0.29306664072357913,False
19427,-0.9006785514848741,-0.2398148353164442,-0.9234901763106766,0.35985546299103466,-0.7234093073162294,0.38735058862249117,True
3176,-0.092622601750526,-2.0225506486152263,7.991316518832779,-1.0731299509592944,1.5452891079098776,-0.40785419685347446,False
16420,2.2635932694618925,-1.6788228966562428,1.1507228299724404,-0.8808532350341923,-0.7094124060645124,0.37984284005857094,True
13292,1.2330477191433329,-1.3649193954461474,0.14068015276929233,0.6850581482976664,1.2318336293931107,-1.1803179922948288,True
6930,-0.7702017450341229,-0.15865835875334922,-0.58065924793236,-0.1055429222994408,0.25216660901758664,0.6260580230194301,False
2906,-0.43932808143214186,0.28177085451430434,-0.9746315459159127,-0.8003974800266669,-1.78500522861333,1.2780485802395118,False
9950,-0.8501401897060076,-0.17461008354870544,-0.34461533609798334,0.05047823828671735,0.598653852064476,0.7006501667188176,False
794,-0.3511013093127554,1.1301478025433145,0.1288598947152397,0.15938470722763384,1.3762239403191212,-0.6494551917570157,False
3331,-1.2258777937512204,-0.9068370854922243,-0.22356194361418502,-0.7401167748688521,0.6269413198703692,-0.609011895676243,False
16237,1.1045673965039673,1.332651029462326,0.25287849222609593,-0.7549960705989809,-0.8566864765492309,1.284686643432238,True
14902,0.8348662426478879,-1.6184057293879885,0.11878143510770658,2.7099862538651807,-0.7773932478350426,0.8461955972918134,True
15098,2.7202191517777083,0.1415023662549822,1.3009282728292115,-0.5983056028260128,-0.7163496233717654,0.6908576480853577,True
6256,0.833392678990994,-1.716861532014883,0.2724443735821727,-0.0488937121846546,1.1799537436219603,-0.2622170987532749,False
9637,-0.5449441062787597,-0.5630160403975751,-0.27688418653153524,-0.02173291860917448,0.08258722087382192,-0.3292386620759261,False
19227,1.4574493638340307,0.48607064965062086,0.700682417022613,-0.8218748395990992,-0.9133508459709334,0.855861120884509,True
16736,0.3621175953930281,-0.7388633351241158,4.0104865734200335,-0.03394598608790478,0.6948553195895293,-0.15202419542221568,True
15368,-0.8893727603944127,-0.3255157911049736,-0.5028846668023255,-0.030237128399687924,-0.6846047431385536,0.9336825696764901,True
7510,-0.2097701322446523,-1.2324124680910364,0.13334108113350226,0.3003088030046644,0.7648240823148205,-0.3744051537218995,False
5821,0.5847339074895521,0.4810404415516037,0.04973253284774812,0.20915101876196734,-0.6764040786906826,0.5618663305586485,False
6173,0.39553372242768764,-0.5272828526858877,0.2581779522639033,-0.47401342646604355,1.174074742669107,-0.7494151398512203,False
5122,-1.0321811300996329,-0.9470559903746468,-0.032247433150203016,0.1790105562979014,1.0408139054552583,-1.076841400063029,False
3684,0.812488872827251,-0.25020693006543476,0.3371346654919931,0.35582088151403723,-1.808202547043193,1.0636346745345646,False
15692,0.5527055698832661,1.1111225631739385,0.043091642523062544,0.4627483336018902,-0.5211634359398114,0.5055535924945709,True
18463,-0.4669626892789414,-0.506047997972611,-0.001935028415888107,1.2137095779808214,-0.48131134846275725,0.9715090740384342,True
14278,1.371129806567936,0.10636925112029189,0.6983050522393961,-0.7388611866666226,1.2437629060603914,-1.1112324579399173,True
7456,-0.47582894962291505,0.39357827103403203,0.06776642660454274,-0.33166117173805504,-0.13220287688713717,-0.4653792905759371,False
3782,0.05454841898014002,1.3329405424041858,-0.1508958434456003,0.3614931874000977,-0.42146533910068423,0.8778125679149389,False
845,0.1703202419616912,0.4552668447314845,-0.16572696359017713,-0.6509540755399139,-1.2415459358252865,0.6911029690506596,False
8507,-1.3342964274666642,0.938878681864328,-0.266312876986742,-0.651399364666096,-0.8944125073909645,0.6808786703100576,False
7424,-0.7260032382626345,-0.46542981747863194,0.4710316744042099,2.3355483606960328,1.129529617305058,-0.9541651302278356,False
1726,-0.28381248275373866,-0.8489478689686207,-0.21300236963534308,0.20254474559318603,-0.12696697992060252,0.14293326661662922,False
18248,-0.5650175663550486,-0.016216041876888965,-0.21129294540744553,0.4104691108477887,-0.8303567966147591,0.7565330092738661,True
8679,-1.0332837989006065,-0.6448151204608259,-1.1009863242977702,1.886757745218206,-0.6165122426057306,0.012011291524360534,False
17136,2.069132122634205,-0.5801049494678003,0.3392386769709961,0.030648908808010827,-1.680362600429449,0.6045914601011319,True
18224,2.198825292855932,-0.348053880230465,1.4830728084667826,0.16192149165308867,-0.7895309711114481,1.2882550439851208,True
12591,0.8948841841463614,-0.008720845865168303,0.539046830465954,-0.6313728967221056,-1.385015879435332,0.628356253447045,True
1569,-0.41018137316956704,0.9268066083218802,-0.24138869982839747,0.2083651579308251,1.2048976241842444,-1.4334517523533,False
4135,-0.33323720258476075,0.5085329877004332,0.023708342016529965,-0.7150209604269147,1.270415968442178,-0.9006194566215061,False
8524,-0.6624025630928267,0.1708283182813873,-0.7106269169774109,1.8034435987143531,-1.1647803591424164,0.052617550938810154,False
1239,-0.6162494024459476,0.435808605401739,0.704119995941749,-0.3755041800821428,0.4997062045014304,-0.004032284024901356,False
8757,-0.6013010512205086,0.23998849774454717,-1.2459928940844827,1.2252648581833336,-0.8524405472147595,1.2197751319148324,False
11549,-1.1387740416231211,0.09697621065255033,-0.4005873429678156,1.4893750403505601,-0.597499207908333,0.687892907337005,True
14775,0.19537003606731862,1.413472046130691,0.032261825744465907,-0.5640562606737572,-0.7804180813089275,0.5813715162502269,True
16182,1.2027972837843832,0.012675291432557384,0.2112575733140134,1.0890522152468314,-0.8145537527721438,1.0169357302245157,True
1540,-0.7260993466984614,-0.6302268262757178,-0.3383497836997602,0.2901127831272169,1.5885127415436873,-1.6837245417098046,False
15343,0.5221506805506839,-1.9067214803848913,0.5291701211541295,0.2578220853548306,0.9402529594709276,-1.1181671027643083,True
11307,0.019275033763921368,-0.8256344121344797,0.39355397496903055,1.0508316936753355,0.43035145702859773,-1.3747594103218181,True
5168,0.6504956822214081,-0.8023572659967914,0.12239424850800622,-0.05725217300108476,0.8220497211372984,-0.5650748936813338,False
3448,-1.037437488707074,-1.5558808278476524,-0.5930889101990235,0.26872827677812694,-0.8995892120889144,1.1788256176614882,False
7321,-0.6203681390835215,-1.2525122330876315,-1.4416789006986104,-1.0017432516115357,-0.7068821716827999,0.3598012775363832,False
19940,2.212508330527764,-0.7282974939781534,1.1962672017887188,-0.20052283057659803,0.9316374962752697,-1.1603934130990317,True
18015,2.4705565737840613,-1.3509915489228426,0.25897311961891034,-0.39178563442832265,0.40951063347993627,-1.2593791931242326,True
15532,0.34781371656819454,1.8127426335299894,0.032010900761092094,0.5786986020678948,1.4304460968111021,-1.6364013702891653,True
1752,0.5608856097553571,-1.683846660630358,-0.125972655986864,0.016930036366905432,1.3309325556526395,-1.4682160636085484,False
5461,-0.45411870151115064,-1.093446590330999,0.03113401486717443,1.0283387879849468,-1.2533945481179338,1.0603691854377193,False
6082,0.49492064330620406,-1.4043462921413246,0.23171594298846862,0.6026755118957388,-0.8053446757991742,1.0257230449969916,False
3479,-1.132926987069525,1.5600862550517145,-1.385283717413075,0.16881077346224932,0.7003366680741003,-1.3870745733242784,False
7715,-0.4208759851108406,-0.45016269577131435,-0.7752722385649067,0.8986019894166106,-1.567614834995496,1.573616408044453,False
16918,-0.48268817164183603,0.648382177476846,0.19529165825298506,-0.009041622800363039,-0.7863854073781306,0.357327407171701,True
12,-0.2248053411169616,0.33108687259525205,0.5755467392493838,-0.6370963444216948,1.3593696497453553,-1.0394286199872784,False
9794,-1.4135662371126152,1.9287617090103202,-0.5029099565694769,-0.7161843480680903,1.7218006304095028,-1.7161551758638245,False
4348,-0.8375396675502709,-0.8388541859782199,0.3898260610210703,-0.23987561704444307,0.8380992676100768,0.10072925879429784,False
7115,-1.0986545380941577,-1.0748875486153093,0.19099488889837116,-0.15579862539707534,-0.05190548582063581,0.7417278445520874,False
16535,-0.5326756104654258,-0.15352013308590856,-0.35401977560881076,1.212354868221297,1.008526586114641,-1.3947452343940765,True
6680,-1.314836533564082,1.059123501529713,-0.6249504968555714,-0.2926776645177679,-0.564202328051771,1.2214547265178661,False
18581,-0.2348064980040217,-1.1187794162794327,-0.7112885838133176,0.06249676554415384,0.5668934720993636,-1.1497968452050218,True
5118,-0.305150056591312,0.2932083991574811,-0.4939922224837396,0.06449584004575809,0.8232951664021351,-1.5021574217539082,False
17138,0.04009244799522199,-0.16350031618408123,-0.5777879143312491,1.0331816321375897,-1.1469735794988816,1.5220972556346144,True
19627,1.6296282861120264,0.076659163475983,0.3794672410106849,-0.41471985767283615,1.4453177025560595,-1.11083313087664,True
12253,2.1599354253190466,-0.4930349704461285,0.547361902463437,0.8636495178474759,-0.691169820224546,0.8544868354904165,True
13732,0.20709821554283572,1.414542414161462,0.43441875001870345,-0.2981496729804878,-0.5534111081873483,0.6681210683259771,True
6088,-0.5064324729755254,0.39391908506367684,-0.4687749844889603,-0.43726413018178323,-1.2338039674673518,1.8418020393521588,False
12228,-0.007543523721609102,-0.5443157604498656,-0.325460831270836,0.30598766386802245,0.49486378870848635,-0.9993449319930852,True
16234,1.266789803663119,1.141521225555006,-0.4594802430704911,-0.3447425139421435,0.5550089944494472,-1.408999894337069,True
15587,0.023429906397762323,-0.695028360487293,-0.25407715088545224,-0.6808805937084071,-0.7539112249609881,1.4326789395496564,True
3311,-1.1433490941250322,0.5236509254301291,-0.37221712007995267,0.9267450625644126,-0.5227087402964659,0.9445987586756727,False
10084,-0.9226950882013425,-1.5653454759919663,-0.9434832434681654,0.42466178149287104,1.6587666822658156,-1.6344554109216887,False
8308,-0.706046317105418,0.2508288028970488,0.2546564133911187,-0.9788521613273822,-0.39521121449108226,1.299317064742277,False
5253,-0.7521202526920254,-1.0235359465390461,-1.0349489019072842,-0.8817844493631566,-1.8075417689831959,1.1809835895131595,False
15877,-1.5893357560689778,-1.0653258533907446,-0.6720919420859627,-1.2954131338327344,-1.0754959445429313,1.1944558543300534,True
10478,-0.7928337969743111,-0.4976340467330933,-1.2926716494033115,-0.5223876035637149,-1.0893354354630458,0.7893975390457492,True
10501,-0.3018931136322062,1.9121141317455383,0.2917909085290889,0.5526979130408972,-0.762567010739501,0.40373703313346176,True
12336,1.047997506986453,-0.2596325044294203,0.3143340740285395,-0.778434083851177,-0.845462033227302,0.9623698934329701,True
2395,-1.0134724712708074,0.2793500640416189,-0.5608454073172824,-0.14815882727435875,-1.0700676209323197,0.7340393493085433,False
16026,0.22098657749311612,-0.13066491028045923,-0.5391453635817411,0.14421066993290435,-0.9453486633621879,0.35177327668142555,True
2169,-0.8559641347458681,0.3916599410759438,-0.32897826082516196,0.4856008735275068,-0.8895511746006336,0.17921139190117458,False
16573,2.36190061009924,0.7930416968155543,1.0601430660094189,-0.3082880369987919,0.7607571454557108,-1.2887494420099332,True
1985,0.19293670184371212,-0.37007194169183827,-0.25343016184127265,-0.2833783357798256,1.8771251647298501,-1.0767701536352494,False
16518,-0.08107784930325707,1.6795327411362484,0.3264870495765989,-0.3157664999611001,0.9080786053621805,-1.7788454166446395,True
8497,-1.2553927280788708,0.6500745662354447,-0.9247723645508887,-0.23992994818583935,0.2510040289285603,0.3216906597993306,False
15798,0.757699505850797,-1.7445716281341324,0.48212250071912277,3.086591524982315,-0.5849302735347156,1.239231879256373,True
9905,-0.3473830639700442,0.26935031645845575,-0.529654703510346,-0.29806113759330954,-0.2558787353073906,-0.0631933098253768,False
15544,1.113672573263244,0.18925004285435448,1.3467938738928462,-0.12339390857541555,1.1343059558002675,-0.7859957048736672,True
5651,-1.1044534732763291,0.7145619406010262,0.012978665216214592,-0.49073772117860986,0.8601205456172336,-0.34003716074529355,False
2715,-0.7794145692740506,-0.23034687065193896,-0.6482646749293628,-0.31625929017674853,-0.14363914705051992,0.512487718323446,False
6133,-0.4282049308867455,0.472382485810177,-0.525032508508794,0.5159910388065623,-0.852495553637855,1.0866212840876304,False
8831,-0.5506333768835248,-1.6780438932006423,-0.3296490236860643,1.067352865925902,1.5829853236121063,-1.005784214753372,False
11523,-0.04762721213076064,1.6867552392248437,0.8536178768331069,-0.8837793550938231,-0.7249173302023193,0.5924269849365382,True
1479,1.2186619751348726,-0.14935310197542928,0.44416312688750964,-0.33792137560554764,1.2050871994675973,-0.6213940999802773,False
18373,0.3367671354327996,-0.03723286496066941,-0.9394892981778507,-0.10587867654700996,-0.8336341618389139,0.7291468797273813,True
11781,-0.09286520530705211,-0.36739483161435366,0.6324465895272748,0.9368713642029025,-1.270238582200053,0.44846083149755167,True
230,-0.21566850649686475,-0.771079806085083,0.17942155141923338,-0.44637495474268046,2.080069091593644,-1.1742662775472537,False
4708,0.3307716675910823,-1.501810429209654,0.8361736174116895,-0.20726872152823786,0.5642788757012335,-0.11318181083466189,False
1343,-0.9517574549490666,-0.45360609224269044,0.16879710548326676,-0.7608205839308307,0.625390825823249,-0.7230546531272725,False
11009,1.7497162872406942,-1.4592580351816817,0.8067646785603241,0.3227539771063755,-1.1312101856827688,1.082557774357423,True
964,-0.4520347134679965,0.48696898802947935,-0.06001424855498103,-0.3542380780604092,-1.147439200055427,1.1370433008770129,False
613,-1.0144046256572667,1.9788199839953118,-0.597348656550916,-0.5775446285272375,-0.9213240266299964,0.4909978484422528,False
18103,-0.6501170973129907,0.6336905430073533,-0.3893369059426329,-0.06644805705537349,-0.7985247984871082,1.6068928759638412,True
775,-0.5703971584246004,-0.5464638133990123,-0.6667868431331676,0.2164189355081286,0.1617216218992773,-0.5234243602741697,False
1438,-0.6581770336766196,0.6342183922364069,-0.27481915393139533,-0.8457536592111028,1.1557978534132876,-0.8885069176274827,False
1340,-0.1920555470847642,-0.006254314755330781,0.1412549760494348,3.4849193114974164,-0.9165824926468027,0.7589135646601848,False
8423,-1.5739673865881514,1.4414292503287822,-0.620170275072999,-0.8361301089850158,-0.7813637141111558,0.22832168160471683,False
12378,1.048008359070616,-0.7457957879151935,-0.19535896805881886,0.20408923606940266,-1.2839264269371806,0.7932198539301123,True
4037,-0.7069271354523193,0.938004040164236,-0.08634711118308075,-0.7192285929594732,0.9462792586622393,-1.5488234730660395,False
18662,-0.42626886488010396,0.7703553719556664,0.27422042262038826,-0.7159720263323595,0.8642612234231373,-0.9538073865909823,True
9917,0.14496588840080474,0.036583992695186696,0.01588908193210628,0.03183251813715271,-0.6592099290985824,0.5483319247530638,False
14755,0.4908336832019531,0.4740223974011014,0.19798636330942532,-0.12118098077420143,-1.216044564442866,0.6482011847872795,True
7343,0.7257867413582391,-0.3204224022680488,0.41914025291390267,-0.05255509851583362,-1.1077643973341422,1.8629934226907663,False
15879,-0.7242406655505992,-1.827429970313918,-0.8209528881047653,0.4170749054001675,-0.617895833425048,0.518131365815428,True
7948,1.4054690408238537,-0.7969847982516765,0.9411607299348448,-0.15644918406099376,0.8133398827438534,-1.207069853541082,False
6645,-0.7073934792950154,-1.4023030547182451,1.2964101245729418,-0.37740684252236556,-1.0035683761830287,2.1268408014265767,False
