,ParticleID_2,ParticleID_11,ParticleID_15,ParticleID_17,ParticleID_22,ParticleID_26,ParticleID_33,ParticleID_40,ParticleID_41,signal
46250,-0.24283940510532695,-0.19969560500431974,-0.42102058256998404,-0.051694426236387064,-0.8772375250638106,0.6993492884827668,0.7595494684448434,0.38361148676390866,-0.018093666363484594,True
45580,-0.6898907208595288,-1.3024656563392176,-0.5623207995871575,-0.42591897463210926,-0.5642670113898547,0.6699510821647092,0.9994687407191861,0.1505329124786937,0.6892911635628314,True
24647,0.17638543919221655,-0.0708485402333864,-1.0091113171518151,-0.11227608160405238,-1.043514821655237,0.07125239483882131,0.11504822345703483,-0.14208644702521306,0.5459412469748894,False
46712,-0.28121329947254436,1.2734179892853215,-0.7630744793919989,-0.19829344122584958,-0.5380472256058657,-0.42158022093771885,-1.7401990611659621,0.7520572155094258,0.5631309518585833,True
4150,-0.02800734654242129,0.5520104953587732,-0.4884219662966878,-0.03062489082096497,-0.10132562331968531,0.42914711217849477,0.8493459219440334,-0.4615275868690678,0.07480530431239293,False
42460,-0.5165843723130913,-0.3896962512685822,0.2750506570568923,-0.41917090182478295,0.45597926085063634,-0.8053357617284896,0.7289784015251977,0.09574726194637412,0.3905587233317329,True
29079,-0.0049753585859376726,-0.962265717314549,-0.7511436687802227,-0.12255242675167402,-0.752839845867592,-0.45771412274363743,0.9106909901647467,-0.42309707632584515,0.06831132387220587,True
19412,-0.03568718213210485,1.4823362701425695,-0.39902318469837383,0.0295271684191857,0.1483461009029583,0.7663280897420552,-0.9750934702826484,0.268398273602248,-0.19127989347636754,False
34839,0.0768950290176584,0.5190000102143932,-0.5022425431300597,-0.3605048758143302,-0.378563226906798,0.09775207511280715,0.45234390191909796,-0.30243769665905873,-0.062299138954311176,True
34478,0.07089773936324584,-0.6719779695442005,-0.044255757872272206,0.26507976666152233,-0.1686011263640391,0.43435234745629947,0.9125348568756769,-0.7745253219870105,-0.07050038599686423,True
16956,-0.4163486206929857,0.9691267042144766,-0.7108985310787113,-0.37930743410379275,-0.3761895624322282,-1.1816995775850292,-0.406148727915647,-0.6024745452033636,-0.16628051191559526,False
29342,-0.44432406640130084,-0.529404314226058,0.6174286527188352,0.013268764667848001,-0.3822064102168292,0.1258352261811316,0.40409664816527335,0.5607544095114265,-0.10180564570995038,True
26351,-0.4575249863884602,0.47624644187059656,0.03944201414691034,-0.4864476453485725,0.5442952250606974,-1.0077459409057474,-0.7713523167456704,0.0251960892247457,0.646230820436404,True
271,0.18377338050912456,2.3099736734959686,0.09090803062105907,-0.3011349553482351,-0.39479656262268104,0.8853518912751366,-2.695091809834974,0.24397143058016357,0.2937592900877854,False
24189,-0.14728618144736078,0.7287990511797071,-0.1728986371966293,-0.08217993917640999,-0.6684571775218577,0.8242171546299518,-0.6639417791743897,0.608199015445604,-0.18079209525951115,False
1399,-0.33242597420997005,1.5321181564695046,-0.15188687445304788,-0.09065833773461016,-0.585821931822166,-0.5275414760594406,-1.3768860711960322,0.1528130741519056,-0.05589453667315808,False
5140,-0.3870800760575609,0.8318570127428129,-0.7972961818185174,-0.07307212273962743,-0.6366884512486075,-0.1358647614236312,0.11808814216423277,0.11967263918780885,-0.6421163305259611,False
12649,0.26792094140593836,-1.0290604844015898,-0.6126437850085594,0.21059925726282228,-0.7589952795825253,0.7201561583057638,1.1376572263871791,-0.3769681013718008,0.4412913078836225,False
19883,-0.4482509788975549,0.5289873506468664,-0.9857353180658008,-0.19166574820067347,-0.863444262553631,0.39733511177911945,-0.7144821670985883,-0.09590501034736998,-0.5559582952954552,False
36238,-0.6026813739337192,0.2652939527746297,0.4732855617021313,0.06374843549992443,-0.06097141907613485,-0.2661944510614237,-0.18473553845589066,-0.020348524458681683,-0.10942939744324531,True
34129,-0.13028677761443375,-1.2442326359071736,-0.30051819248696415,0.24236439456981326,-0.4638434208216508,0.8445474115277787,0.9928513096750636,-1.0326826872002923,-0.4733949635332675,True
39915,0.2817770975780458,1.4961986652715435,-0.4456996321545394,-0.1626088028834907,-0.41751448702658184,-0.7336427012492794,-1.9386215439689365,-0.02994504901147288,-0.07212044979545862,True
39723,-0.43289860001126146,1.323930166714631,1.6641835712546704,-0.3023557921137551,0.6957333557131394,-0.9435845738987999,-1.2219410887397495,0.108883198620326,0.10026478118273288,True
7346,-0.4323642241165934,-1.1593285807382732,-0.2871447331241469,0.133750159994974,-0.3535374043388485,0.856537341665166,1.0794962280939402,0.7568108584983289,0.763269744386509,False
8346,-0.7900889043258584,1.1537655771993556,-0.5105676613785949,-0.2920590614026356,-0.9403470533491483,-0.6433332254624409,0.3554244497994445,-0.6132533374701548,0.024919372517799715,False
38676,-0.25132440741745243,-0.5616737166273785,0.754425179360503,0.36852948179942135,1.6030885845352083,-0.7371846134053526,1.1138904902055091,0.5910931771245431,1.9012095667089624,True
21388,-0.05917881268110335,-0.305288753712446,-0.45067431060966995,-0.052788413516409505,-0.6717235652441219,0.7419084018156028,0.6639725551133273,-0.0868138646086271,-0.5631877161149714,False
2838,-0.4162457158504753,-0.9502672760928392,-0.8913553117520233,0.6730192785615233,-0.493346244435509,0.6340399464539395,0.4637912336667774,-0.33014961023658085,-0.0807685488591196,False
48141,-0.471291819175235,-0.07921042165391634,-1.1591553520156026,-0.40171977175299656,-0.9007663393525999,-0.6933130427868559,0.4124398760237119,-0.3819539335895218,0.11534308460741292,True
1984,-0.7408940687364463,0.2654880191757282,-0.4274468253111922,-0.16655358800168132,-0.4104581605958935,0.6694375038292663,0.34668189362322743,-0.4906056947478436,0.05106861192094836,False
22320,0.08336746989273863,1.3175763292204359,-0.7922720170295428,-0.30749608328687783,-0.561889647154431,0.13645737153193976,-0.37199032639029406,0.409646460547082,-0.05086741066164768,False
1083,-0.20704330051811248,0.5872900968280694,-0.7819115107361065,-0.6659683593551731,0.22728381586651109,-0.9442622610932645,-0.005457909393439639,0.14885960204047627,-0.9500020463693551,False
30641,0.6739419995762761,-1.2971187520872727,-0.2582228804079384,0.039145986201796185,0.0026742392185358232,0.009415752923902287,1.2094196156057133,-0.016807440499690462,0.8447632326854541,True
27739,0.6075357874601176,0.4488671673783828,2.1468970976744393,-0.401951890607473,1.386758863169334,-1.046648577608975,-0.46441403687267424,1.0777146948850853,0.3763358294265035,True
4622,0.045135330792258,0.5589529384367166,-0.27512402280526294,-0.3343658966375318,-0.7403885097465711,1.0263807894531793,-0.9254911873454965,0.028452526471407294,-0.30295566131815765,False
30351,0.5588161829593248,-1.3344384159554612,-0.6061351481307002,-0.3509494239227442,-0.19474717391392327,-0.8470817609225717,-0.07014567158989363,-0.1725018275218582,0.1036482680193618,True
40136,0.4696919498190527,-1.1396032546473058,1.0940550526057495,1.0271829553849485,1.258780732130636,2.332526840680953,0.9433105460447608,0.10143312609206018,-0.35668265928450293,True
28428,-1.0008813828707661,0.4691187509194114,1.2230971329768152,-0.14275549697084688,0.7031225549512419,-0.8444840954774617,-0.808762797693049,-0.023524079015023812,-0.01545185501072438,True
45494,-0.2744461544027511,0.8512073623094648,1.3211496277170183,0.0948385289225065,0.29339978334680195,-0.7202188133414753,0.09019648580823336,0.1277883678434742,0.5318527239799072,True
7187,0.2878874874551902,1.3381008647898605,-0.7469052556964516,-0.0284366845262278,-0.49659872911647573,0.5964322298316443,-1.9824138063298846,0.5058895884465131,-0.8417021331239599,False
10204,-0.044684697140024654,-0.005075660351570985,-0.5154649824028399,-0.5598759567258903,-0.13589634551056126,-0.7889831955035993,0.7026420529118493,-0.6236299249023788,0.00022184957173469744,False
26750,-0.4540657574813666,-0.20050839741917093,0.3235835067809892,-0.2743170891175253,0.3449755154262118,-0.8530285505175624,0.07431916773973073,0.13300175937227626,-0.10351506982113182,True
44715,-0.5380257561965619,0.1537694213635709,-0.34859875560856723,-0.9110395236323584,-0.1770676541237164,0.812954974590934,-0.013345500341630744,-0.4832078032208122,-0.15796639514116745,True
42944,-0.19555072898157108,0.0060374486414903755,0.4732360139978205,-0.416193717791593,-0.13223436692053733,-0.6593017152858567,-0.039478065640729684,0.19852884711819835,0.8766953297603436,True
21015,0.0296954198504443,-0.2846025568786129,-0.40013381000694326,0.36228750272256766,-0.21770073412447458,0.48320685447370637,1.0538278703997264,0.19472450298583996,-0.11255043927447438,False
33753,-0.4331256913393441,-1.1135181655928306,0.6284319429485903,-0.12170084722507443,1.0403142150508604,2.0750963566178773,0.2777308822888146,0.16515073048342996,0.6065042109286432,True
913,0.0870911584845607,2.422645787927619,-0.3059301616253713,0.14209367349814883,0.01660867360873408,0.546138482884915,-1.1191801566824864,0.9874318560937198,0.35662066539656173,False
45359,-0.39335985709872257,-0.1524916227518714,-0.9425455751070576,-0.2821254528153417,-0.5946064114422999,-1.2159121660447965,0.5301715702663959,-0.3005643777841496,-0.2701199946682202,True
33325,-0.46700636472735974,0.11882926430762558,-1.2237425255411747,-0.15683905382105942,-0.8969119200109841,-0.28898195777854535,0.5279061523356049,-0.6442401714621271,-0.24073641617977073,True
16670,-0.4254668110797011,-0.18799619403228532,-0.749555569331658,0.08354148128028271,-0.6647463462094146,0.5460977894987981,1.048835931176371,-1.2979719376775414,-0.39962691554667096,False
7496,0.15526394336674812,-0.037043657835289415,-0.6335012713324414,0.40983605614212826,-0.3096623928868038,0.9005656672078257,0.2648676421684149,-0.35419575065747677,-0.7743593865151133,False
49735,-0.09374665588626946,-0.27251680832716035,0.17864159434274973,-0.2624019697864259,0.6033621493309762,-0.8423740330759037,0.013922292444814716,-0.3405233845925633,-0.08328677683686897,True
2123,-0.015178797091642882,-0.16800951368737932,-0.07768028362787313,0.27545005909982023,-0.4489034886752411,0.05027209788823567,0.2778133030853959,0.4576864880356388,0.5311104777266746,False
39717,0.14831737104697468,-0.38751837718186927,-0.2503679362181341,0.10609167988984387,-0.39257642882935523,-0.46137520854764996,1.087594400664947,-0.42186237115072395,-0.2499713104243515,True
12167,-0.3165309761191417,2.6449870288032415,-1.2616953367033397,-0.390334230240073,-0.9753369425644782,-0.5295420186201467,-0.16117616434670173,1.7028826529519527,-2.2348956984419384,False
32266,0.6107284420350767,-0.787620645570434,3.0404159637291124,0.5129604916494576,4.067276830414242,1.2583919696169124,0.444694111026085,0.5434419612914737,-0.03600721786187491,True
28900,-0.7850105774399758,0.6879294590866611,1.136190437083233,-0.057485818687056406,1.2575828862754743,-1.1276171665484966,-1.2359550589805668,0.9073603737994571,1.1046671698876342,True
16788,-0.18630874167312045,-0.21324221785006367,-0.94163273975128,0.039731859261316685,-0.8065256749226657,0.3495254228747983,-0.7783532697840554,-0.15830888204070345,-0.39092321573379085,False
16537,-0.1402891060458741,0.186855919496214,-0.47297258321758706,0.6889219910162017,-0.34165310049681125,1.0295767328763652,0.6408713990970404,0.5454310284967293,-1.0107321476211755,False
37875,0.04451835323029946,-0.9705202946370316,-0.7066117583472664,-0.7028933859492811,-0.6782656414046636,0.24167851729231637,0.9254270739736347,-0.9787858775037626,0.44444380851249676,True
10632,-0.44491767826669615,0.7126025699955626,-0.666994617354729,-0.1080839792140148,-0.24147810479279078,0.06965321487995593,-0.1414757945304525,-0.18263643370556248,-0.6135371025455998,False
12186,-0.2437921893554834,-0.1521635192288754,-1.330324213538434,-0.4889294224979748,-0.5059988525834447,-0.04975425427111147,0.708376947219209,-0.11346905687391953,0.3861652266830632,False
32712,-0.45322386968517786,0.20080823741437026,0.9501969498939137,-0.25530949213698395,0.4232292374619345,-0.7984980799906083,-0.18590224212026443,-0.22792024585937118,-0.2392900947149526,True
2329,-0.2899152726419649,-0.9170100650122486,-0.6473326463914038,0.5344285420792407,-0.13731079571280536,-0.4699162927333822,0.6544334057728834,-0.5748461059965886,0.2145896260811357,False
4937,-0.05084780291301513,-0.6877155497542689,-0.5875778972421578,0.416668345901721,-0.42632158989286617,0.3009467118449478,0.31176872569079217,-0.42079101816597,0.38569000528944025,False
46058,-0.35279181548859545,-1.0076480292212362,1.8371059181451392,0.76210028715071,0.004510478734265688,-0.9354391975682632,1.1114813059674433,0.27184395976265724,0.8316831095022374,True
46458,-0.6018570215479312,0.2706620456610826,-0.38591959119295227,-0.16688240756526412,0.08918657991005342,0.06830591032401062,0.5266586385360017,-0.01590269333919113,0.16550912593894035,True
9406,0.008025842276819517,-0.07009696903672633,-0.36402783607295147,-0.026657364046786966,-0.46549050733011393,0.0247030151538557,0.4067249222580541,0.2514746017186753,0.5501810366528002,False
23165,0.17854121609401516,-0.9525315164330235,-0.9185044451817979,0.13055899255645262,-0.3784787486981974,0.361267603447798,1.2918542347041546,-0.8252627093517042,0.021854106300828458,False
42025,0.5263390892891451,-0.7474349857160403,0.7019641313766531,0.759824242050951,0.8157262643881076,-0.48875992271982543,0.8761500162768217,0.6063826313633176,2.352137323227158,True
28518,0.3144402926211444,0.44085103655351743,1.4708101501500705,0.4237331804174939,0.5364632971256122,-0.5208808944035369,-0.09475946185670978,-0.6361365515007043,-0.10385570169238034,True
43515,0.897464653304342,-1.1353223428930634,0.47163069838550803,-0.30113605968071167,0.2866325965733263,0.19693253734224875,1.4736583978866205,-0.541897064857293,0.11989689815266369,True
15009,-0.19889308142395126,0.7873808943959169,-0.47442870113907454,-0.6498909338395051,-0.3570482890688387,-0.8479436047757302,-0.2931975519351315,-0.39663267866767604,0.3126221228492723,False
24457,-0.5585180586413785,0.9942805946812725,-0.14571744847894463,1.247698523263575,0.10829688386739762,0.5574185811960163,-0.5160969382990054,0.6624103152128887,-0.1600710288860132,False
7229,0.2431690639119896,-1.1890229205544862,-0.8626384433171221,0.2849662483415344,0.40318004556643794,0.9450556417063665,0.8731114940602648,-0.3491588648058139,-0.5121256858181148,False
33733,0.14717168235828412,0.3486380155465209,3.3766519019686485,-0.14691137702068943,2.658178637301323,1.248691313639078,-0.5732217799523255,0.7096483585851373,0.5422808432347312,True
10998,0.5349493546166444,-0.4937241716883134,-0.21383301451123676,0.7756946975450861,-0.5990317468054,0.30652996156992196,0.956179739879684,1.4427057135678951,-0.1437965699568788,False
13443,-0.1121237369213582,-0.5705263627920949,-0.5804668669969767,-0.3071807211994916,-0.18221670742890228,0.35849512576548415,0.17249534162237684,0.04185107011317032,0.13524715349157299,False
43682,-0.42547108362710423,1.0839625159725856,0.2012074212809854,-0.5896077457972326,0.08227766296874256,-0.6974406758228642,-1.375362313219799,0.29400224723278245,-0.10922794497126032,True
30014,-0.49770094335130094,0.18823187632315136,0.7341989547544069,-0.4206561939049931,0.051257578002133625,-0.6798131813762014,-0.5482236761611254,0.18714595336421552,0.6028674175959837,True
41806,-0.5623853073554521,0.6567557350670854,2.681781181859903,-0.08037590456201321,1.0819687178479145,-0.7953316648211312,-0.37152351397475936,0.5671240840006823,0.681561425556013,True
31462,-0.3095439222285638,-0.7774194488267862,0.11093102233562141,-0.423807705154731,-0.30853427309604425,0.7734069261574552,0.14569501422744488,0.2996462270806124,-0.21050598473903076,True
27468,-0.5220211168590407,-0.13425955429987468,1.165651622217083,0.30632807347247587,0.9223819559635779,-0.5967326147115235,0.5357294395160088,-0.48529919698851554,-0.03706469692980663,True
37803,-0.1842065922493205,0.587338485197635,-0.3058950003439196,-0.3757692016092523,-0.38892891110640027,0.5860184267671298,-0.2110541029742818,0.1387202298356098,-0.08723963100005727,True
45114,-0.44729487036489796,0.7712888021456649,1.3693483818157497,-0.6214677420968121,0.7229703555414597,-1.0693398730624792,-0.3301886353834647,0.23896179357682712,0.6963609423314412,True
25041,0.20131405940316432,-0.10034822848502309,0.7680152597816854,-0.18400448530653102,1.9906112288540976,1.3814455106079977,-0.623045237415387,0.47979117918141806,-0.09015127598173178,True
29179,0.14277876169096868,-1.0622423044268454,-0.8130913486278293,0.4325150824086626,-0.5148438681518327,-0.020749597141127202,1.2126574919368553,-0.7194808728546591,-0.4587552864778961,True
47356,-0.616484506607621,-0.3378806493927041,0.4471572994858515,-0.10661366999802582,0.8134253639718191,-0.6186292914168652,0.4929386344369745,1.1526310731006988,0.08853064278926887,True
4006,-0.204938006262452,-0.6856289530389976,-0.9909825256165584,0.10599175250447174,-0.7479854562931867,-0.40474247336848074,0.8949689952943669,-0.1509255841137081,-0.17085213473297609,False
38324,0.4274854002697401,-1.086829320023305,0.7354179398395657,0.5631255020930042,0.7973063246058303,0.39362698081348935,1.2235195147477538,-1.1507072484802725,-0.12114470603934126,True
47427,-0.3913665099905358,0.8640155653125492,-0.3045385749539994,0.42676352658030714,-0.2378545715509328,-0.8373177557986935,-0.5638968817456546,-0.21319848708983635,0.21226731285638115,True
46960,-0.3860365348276454,0.4244540641560013,1.0727702970276312,-0.4819730846116912,0.767678868832804,-0.5948178842131953,-0.6318440290100893,0.06858388713286676,0.41855559636573847,True
48059,-0.43968594449951937,0.5740739728710791,0.07888207966045986,-0.30307200618067165,0.0583824857353253,-0.5587529566350038,0.20738749647412255,-0.25356494409988817,0.5128947609356416,True
39118,-0.7089927234669446,1.5742615692102853,1.1266951304306472,-0.09760603425628883,0.6337715819854102,-1.3228258821492318,-1.323383209040006,0.28012188542475047,-0.42930360930691736,True
41256,-0.7578122706942032,-0.8893061469464885,-0.0016363393130453905,-0.08477196669703939,0.6130538114285565,-0.5347727915468712,1.1654124716905823,-0.5976311651951598,0.42003835054067157,True
28556,-0.20385922347045055,2.2716194682206696,2.8211392234189248,0.27751217742525913,1.7198858613410306,-0.4260353975289177,-1.793363007372754,0.9333338112792469,0.4883279338591083,True
20056,-0.04325729798040749,0.10294539004947895,-0.4118306844538319,0.38072494976203086,-0.19899655029342633,0.915302296742096,0.5095320705527702,0.5590936336018693,0.15440931670760022,False
21100,-0.05011014750487179,0.658896195153098,-0.5402794225614141,-0.04497183686055796,-0.28230181256937853,0.27159215968042116,-0.034013129356120886,0.22758453789094585,0.5697931282461216,False
30695,-0.49092243565058913,-0.3353690329502413,0.08614383517323468,-0.011719760467464955,0.6715595739091531,-0.011701264738993411,0.7929506126953321,-0.3157344285246467,0.8239678946960994,True
30995,-0.046194101886299216,-0.23487292133546694,-0.34960883209297267,0.13483491595301816,-0.1851290313597385,-0.5442056806704065,0.7991008349484268,-0.263483667304354,0.5814805032328642,True
3336,-0.09302852793135,0.8627948632063165,-0.45148933957636195,-0.6074443769472396,-0.740047367339825,-0.7875174859463381,-1.4154494025392141,0.13521741630271855,0.5785924215433419,False
5665,-0.14353996237251307,0.6424774905756598,-0.7034499609047014,-0.05810403601197153,-0.1471838746028255,0.40661981127325747,0.9997859509309801,-0.3835058646702098,-0.6690609234498486,False
28316,-0.7340523486005488,0.7063185124856736,-1.036700075382407,-0.5179825784647825,-0.5699273296703026,0.25265926054431775,-0.9512652004725465,0.6238947793787094,-0.5528825483880252,True
12359,-0.10047189381947162,1.4601681176007362,-1.2289236007669224,-0.2239899926502366,-0.8727975212185353,0.48408265279551377,-1.7304878865556326,0.35954011736291397,-0.17660105902705395,False
44501,-0.15190917616445765,-0.9259151204706559,-0.8177245411807419,-0.24688685301044205,-0.26081588644217774,-0.6423655800752818,1.2586164601518908,-0.9790836328582473,0.43873382414144513,True
28716,-0.7535155915762024,0.9666498406921854,-0.9973431712901406,-0.588062204798931,-0.6684348806833325,-0.7237977400901421,-0.8531813590471733,-0.4095568820549633,-0.38148661489006874,True
27316,-0.5021318128851386,-0.3687619318537513,0.7949487280300146,-0.32501887627044157,1.0158940807375392,1.0724735247615462,0.3028291858541422,-0.44757758581705753,0.6157636156113557,True
41791,-0.36225873920052326,0.690843040127437,-0.7870141013183032,0.09810772068469015,-0.4358934515627492,-0.9973498414747224,-0.8783814247910957,0.12711969917272206,0.4327487428738152,True
38553,-0.19395096819633084,-0.08959086987191736,-0.42781094094458616,-0.22623059918073712,-0.8066497152506873,0.14540284098110492,0.3900606932356194,0.4795542755051404,0.8729262572669418,True
32942,-0.5181281860346102,1.017917979092399,-0.9489901144054305,-0.23597704671859188,-0.5315051280147998,-1.0415897723204095,-1.2010505385777293,0.8457693911104598,0.6020375529118034,True
6101,-0.2849969483074485,0.9369891028063723,0.044833998172770256,-0.47438972064607465,-0.20959031024237468,-0.973455173232025,-0.7337591458375725,0.391807596371083,0.24665563281619768,False
36811,-0.3481526364926095,0.21519076463899314,1.132985479570613,-0.3524693629663227,-0.011010162871959495,-0.9204587028033083,-0.04035438468459071,0.41767765477887114,0.7161431213655871,True
22326,-0.01672574358318788,0.5233338389933619,-0.3455754315338873,0.21088467471835246,-0.7137793718803329,-0.951606777128323,0.7964974262481794,-0.3946578400060313,-0.3787444798561892,False
46474,-0.2061416798755408,1.0949223976213835,-1.0726675964288939,-0.2885065111848649,-0.5720484663596125,-1.0624937763283602,-1.171720845391508,0.301709527876169,-0.22272570712449036,True
29590,-0.0017615348803969727,2.029096081888587,3.0202077222859853,-0.10884168296771499,1.563192588826761,-0.8909067871565581,-2.3329619930670886,1.025392051078553,0.9154680049137086,True
43079,-0.3645686628372304,-0.37007455613445567,2.099750589435844,0.32530557282922967,3.134530511650749,3.9526205399596805,-0.24352517190563933,0.5498653436647991,-0.061295287911617896,True
5944,0.2806784442423951,-0.8343184869952165,-0.9491754871035605,0.0361716704942775,0.32589798009495685,0.8648060251392337,0.2814963938799754,-0.2710500483833879,0.2598470103930202,False
7107,0.3826456970903197,-1.0493448138060362,-0.6616642685744345,-0.3770825374132477,0.4744460855243438,0.9251803917894821,0.7463484919723931,-0.12028835984628461,0.30073388332431045,False
20114,1.6190450655390416,-1.0922980365970074,-0.7526920488689783,0.15326391939807185,-0.004998372712691074,0.04756468232829292,0.5273633315221629,-0.32077037235708167,1.1537315577027696,False
29473,-0.753270008689621,-0.29059259878528304,-0.9525620308577253,-0.15651117490493754,-0.5335697084996736,-0.9696131791242337,0.5635478057610452,-0.7491957785891186,0.10739840013428825,True
30098,-0.5159915264491274,0.00911210214478514,-0.17874822209541597,0.1268879227363241,-0.6156279217925199,-0.6317287562623284,0.5584155805429399,-0.6418649430349591,-0.30197902503709706,True
49646,0.7159659102641298,-1.2197691184664243,-0.48631767890117666,-0.18780410371453785,-0.3039104240334348,-0.7500742572629289,0.7947833008811908,-1.1835153322713774,0.05349900950236902,True
22468,-0.01108706136463547,0.4968576960689421,-0.47009385231915957,0.013018886390787299,-0.9035543749366737,0.4560176159573841,-1.2536642615691764,0.3512615100310942,-0.2258908220791802,False
44302,0.14569503592371907,-1.4276355015461792,0.014769081924013078,0.6194689753227434,0.9727456797435678,-0.12342380500781674,1.3550719352371572,-0.5383577638842442,0.03795551156964537,True
13919,0.23713761541920103,1.1554168107934513,-0.020126426375285,0.20086307845411744,-0.5199424358585862,0.5453608549233825,-1.0546624939798879,0.19113763328062952,-0.25303928984174817,False
31275,-0.5681262978237205,-0.5907364800929115,-0.3519507896234474,-0.4414835200273571,-0.7374181789382683,-1.1879965805988044,1.25484943041498,-0.7907750167936451,-0.01470187874833176,True
14991,-0.018680678682551632,-1.4804411943268425,-0.7308841574380829,0.6959904553438223,-1.0094807461839739,-0.812256330919688,0.5282277409236961,-0.7234620701645321,-0.19702247001596446,False
36373,3.2878544558116802,-1.1080003916854109,0.9956979395363634,3.0174322245150322,1.4397247957741535,0.6796490327913527,1.083157727432021,0.319885417314939,2.078971218057577,True
4130,-0.18672549907325547,0.7594697518164751,-0.6920288762448324,0.49545384417572247,-0.6967755913462693,0.6317253250271729,-0.8229807867256625,0.758249844474303,-1.5884530725116688,False
5093,-0.06466853768923533,0.21913392809923388,-0.5414529756920192,-0.3680474613446973,-0.13347224611246453,-0.17826326621443267,-1.0849356249420323,0.8887643596061391,-1.2012305463176387,False
16406,-0.13151371575913917,2.3831625109253984,-0.9529659897586327,0.6242526961601537,-0.9767731383464238,0.6626765672862029,-1.6914440165118818,0.7780802832689269,-0.41705037052233046,False
49529,-0.4879677930157908,-0.7403877152880349,0.2363835304446607,-0.09856822822418551,-0.5370946269649886,0.06414743550041546,0.5315159507608238,-0.7847100748506712,-0.24754836375711908,True
